model,k_factor,history_size,rider,premium,strike,expected_price,spend,overrun,profit,pct_return,premium_over_price
trip-specific,0.9,8,42,64.1455701398573,17.8057656341332,19.7841840379258,606.240492875981,72.067523851984,-7.92195371212668,-1.30673450639123,10.5808785281817
trip-specific,0.9,8,43,88.3959547857107,25.5049760070496,28.3388622300552,892.717831279699,127.56855106821,-39.1725962824998,-4.38801544115528,9.9018919179643
trip-specific,0.9,8,44,71.777885613862,20.0670073750964,22.2966748612183,653.293080979745,51.9647601717472,19.8131254421148,3.03280809470705,10.9870879860256
trip-specific,0.9,8,45,46.8810356650748,12.9411386894548,14.3790429882831,448.976203941718,61.8453021944801,-14.9642665294053,-3.33297542231167,10.4417640074218
trip-specific,0.9,8,46,68.9487382924593,19.9579734800536,22.1755260889485,866.228296375361,267.489091973753,-198.540353681293,-22.9200956043648,7.95964973448314
trip-specific,0.9,8,47,87.8778387012972,22.7514040752703,25.2793378614115,712.838703055734,33.9896973121003,53.8881413891969,7.55965426094205,12.3278714139104
trip-specific,0.9,8,48,152.995507915859,42.0788596385653,46.7542884872948,1386.32733843265,124.114723239094,28.8807846767648,2.0832586847358,11.0360305011969
trip-specific,0.9,8,49,52.0241773160652,14.8595764213127,16.5106404681252,482.474186493305,40.4781398607761,11.5460374552891,2.39308915969317,10.7827897890631
trip-specific,0.9,8,50,38.3619289515865,9.83107631916086,10.923418132401,361.545811713785,66.9406243679295,-28.578695416343,-7.90458483832946,10.6105305907832
trip-specific,0.9,8,51,69.455220048681,19.2711308075085,21.4123675638984,610.147587076148,41.9207706505153,27.5344493981656,4.51275232114116,11.3833474916312
trip-specific,0.9,8,52,65.7467286145037,18.3845861273266,20.4273179192518,599.134213767035,48.8897762293748,16.8569523851289,2.81355195510226,10.9736227883104
trip-specific,0.9,8,53,52.2535380184256,14.7043690091533,16.3381877879481,500.614809851716,60.504560228827,-8.25102221040146,-1.64817781017015,10.4378729893954
trip-specific,0.9,8,54,63.6193104737367,17.7470996419623,19.7189996021803,551.312809483921,31.6309031763664,31.9884072973703,5.80222457143965,11.5396031761515
trip-specific,0.9,8,55,59.4158117765615,15.7939460798598,17.548828977622,522.42304200398,48.8953557228621,10.5204560536994,2.0137810180316,11.373122354758
trip-specific,0.9,8,56,38.2944209054423,9.84170899672752,10.9352322185861,304.49044846192,14.6786546082409,23.6157662972015,7.75583155941092,12.5765590017289
trip-specific,0.9,8,57,163.92878160674,48.924622323729,54.36069147081,1622.93664793365,155.197978221779,8.73080338496098,0.537963289945864,10.1007505015958
trip-specific,0.9,8,58,37.42010979527,9.69714967210563,10.774610746784,314.535131759794,28.1412983837246,9.27881141154541,2.9500079560688,11.8969571335031
trip-specific,0.9,8,59,64.5886107709927,18.0780694334195,20.0867438149105,566.834473546363,39.1519201792952,25.4366905916976,4.48749886938855,11.3946158508847
trip-specific,0.9,8,60,25.3393681198353,6.35893555152856,7.06548394614284,228.186545990464,37.8472875755568,-12.5079194557215,-5.48144475452298,11.1046722802379
trip-specific,0.9,8,61,54.9606290216605,14.7445707256741,16.3828563618601,490.216137229673,50.0969910407453,4.86363798091524,0.992141549725557,11.2115095460251
trip-specific,0.9,8,62,68.4880141929828,19.5171120489537,21.685680054393,659.434818904788,73.9214574361763,-5.43344324319352,-0.823954557361343,10.3858656275885
trip-specific,0.9,8,63,66.7883229165552,19.3103752922298,21.455972546922,653.323165185325,74.0119064184316,-7.22358350187635,-1.10566774405241,10.2228615906509
trip-specific,0.9,8,64,140.275223368427,41.3968722817774,45.9965247575304,1336.88931910916,94.9831506558356,45.2920727125914,3.38787004018941,10.4926579458276
trip-specific,0.9,8,65,71.4393892078825,20.9497183932072,23.2774648813414,686.061262838312,57.844317414447,13.5950717934355,1.98161192444989,10.412975207539
trip-specific,0.9,8,66,81.4240385644378,23.7824785904762,26.4249762116403,745.95894279053,37.5513616012495,43.8726769631882,5.88137958358225,10.9153512202483
trip-specific,0.9,8,67,85.5800198844352,24.8303221549712,27.5892468388569,800.582906411204,62.8157308428173,22.7642890416179,2.84346428824767,10.6897136073099
trip-specific,0.9,8,68,50.9408600610305,13.9914762931906,15.5460847702118,475.612668657842,55.8683798621236,-4.92751980109315,-1.03603628031995,10.7105767818976
trip-specific,0.9,8,69,56.6145233432998,16.1847660239336,17.9830733599263,536.696279844306,51.3423868009748,5.27213654232498,0.982331486228005,10.5487079880121
trip-specific,0.9,8,70,63.795920615166,17.7648362794282,19.7387069771425,619.530065884815,86.5849775019677,-22.7890568868017,-3.67844244237837,10.297469667441
trip-specific,0.9,8,71,63.1440732287839,17.6055356233652,19.5617062481836,608.010330732285,79.844262031329,-16.7001888025452,-2.7466949093499,10.3853618988239
trip-specific,0.9,8,72,139.270271730671,41.1021581237572,45.6690645819524,1360.99703263525,127.932288922532,11.337982808139,0.833064476723044,10.232959249074
trip-specific,0.9,8,73,67.8553620675631,18.9761304178712,21.0845893531903,614.937597398746,52.3908283260455,15.4645337415176,2.51481350415625,11.0345118520316
trip-specific,0.9,8,74,105.905260689914,30.7873316768798,34.2081463076442,1003.4392200558,80.5024150736204,25.4028456162939,2.53157790811499,10.5542277572154
trip-specific,0.9,8,75,40.5351699752427,11.5122260183786,12.7913622426429,624.994611156499,279.627830605142,-239.092660629899,-38.255155542458,6.48568311656892
trip-specific,0.9,8,76,58.4999940385617,16.6101742549608,18.4557491721787,552.739577616118,59.5026195702026,-1.0026255316409,-0.181392028406047,10.5836448858725
trip-specific,0.9,8,77,64.4515429456874,18.3257937804278,20.3619930893643,634.80680647336,85.0329930605241,-20.5814501148367,-3.24215964683429,10.1529382307265
trip-specific,0.9,8,78,85.9961986181214,25.1124473480595,27.9027192756216,839.518792120485,86.1453716787012,-0.149173060579841,-0.0177688768827979,10.2435108570839
trip-specific,0.9,8,79,86.7386589589085,25.2659432847544,28.0732703163938,853.281728322507,95.3034297798741,-8.56477082096558,-1.00374478166822,10.1653013395037
trip-specific,0.9,8,80,83.7798574672083,24.5959233850905,27.3288037612116,332.755448298354,0,83.7798574672083,25.1776065262468,25.1776065262468
trip-specific,0.9,8,81,107.715769581464,31.342815977699,34.8253510863322,967.53070212952,35.811036016857,71.9047335646067,7.43177796904486,11.1330595860558
trip-specific,0.9,8,82,209.241500665137,49.8164953226501,55.3516614696112,1520.35894772172,69.3472791290063,139.89422153613,9.20139429874527,13.7626381571725
trip-specific,0.9,8,83,65.2337425627436,18.6765321617773,20.7517024019748,615.299664391078,55.7120073784932,9.52173518425045,1.54749559203376,10.6019467160446
trip-specific,0.9,8,84,62.854739579209,17.6564330286099,19.6182589206777,571.901802184759,45.7697358022545,17.0850037769545,2.98740163288295,10.9904776203001
trip-specific,0.9,8,85,90.4555902351346,22.9899772737836,25.5444191930928,723.948492732443,37.1022634188524,53.3533268162822,7.36976834013529,12.4947549643653
trip-specific,0.9,8,86,56.4534978179378,11.1149655714035,12.3499617460039,357.893801834654,27.9852791140633,28.4682187038745,7.95437600705552,15.7738126585437
trip-specific,0.9,8,87,54.3749658717753,14.7044585019001,16.3382872243334,499.828470724362,59.8320426030408,-5.45707673126548,-1.09178989411247,10.8787252140667
trip-specific,0.9,8,88,70.153388006912,19.8142278311901,22.0158087013223,691.028576168505,96.6017412328026,-26.4483532258906,-3.82738921920377,10.1520241602578
trip-specific,0.9,8,89,73.6888008297652,21.152630126324,23.5029223625822,690.116904997249,57.0385061445742,16.650294685191,2.41267741227949,10.6777272511617
trip-specific,0.9,8,90,56.531524025985,16.2186031260567,18.020670140063,542.835070073661,56.3346731656333,0.19685086035166,0.0362634750781573,10.4141252366605
trip-specific,0.9,8,91,67.6519588698618,19.3910918071305,21.5456575634783,664.80679787922,83.0740436653058,-15.422084795444,-2.31978446138661,10.1761833792428
trip-specific,0.9,8,92,68.1958197659765,19.4265218810068,21.5850243122297,642.117220240396,59.5623386181731,8.63348114780339,1.3445335019315,10.6204626844372
trip-specific,0.9,8,93,58.8987983612571,15.7013028417498,17.4458920463886,495.091834227646,27.6867522276813,31.2120461335758,6.30429426941919,11.896540053653
trip-specific,0.9,8,94,69.3601071384616,19.5685464391557,21.7428293768397,644.863021216922,57.8066280422502,11.5534790962114,1.79161755536994,10.7557891918771
trip-specific,0.9,8,95,115.068771571498,34.1685757125367,37.9650841250408,1124.89134287726,99.8340715011621,15.2347000703363,1.35432636821337,10.2293232408718
trip-specific,0.9,8,96,152.467787198275,42.0771274996362,46.7523638884847,1425.80741459576,163.493589606677,-11.0258024084026,-0.773302361562522,10.693434866272
trip-specific,0.9,8,97,47.9481137057786,12.2142526858427,13.5713918731586,394.51608055663,32.6362029387287,15.3119107670499,3.88118799757061,12.1536525553351
trip-specific,0.9,8,98,70.27691716733,19.8192458547295,22.0213842830328,633.859739294901,43.9888508321723,26.2880663351577,4.14730021572285,11.0871400738443
trip-specific,0.9,8,99,51.2286256815232,14.583323841012,16.2036931566801,507.8059681461,71.498423929199,-20.2697982476757,-3.99164238295127,10.0882283578803
trip-specific,0.9,8,100,163.946835289067,48.9092467369784,54.3436074855316,1612.64876125127,145.713363820013,18.2334714690538,1.13065361206778,10.1663077062025
population,1,2,1,34.058579277901,22.0105566292479,22.0105566292479,659.457612486463,14.120047086077,19.9385321918241,3.02347441507976,5.16463509299472
population,1,2,2,37.8466407893712,64.4178478703707,64.4178478703707,2035.22109017259,102.685654061473,-64.8390132721014,-3.18584617588661,1.85958375589365
population,1,2,3,34.754141220661,22.0383157261419,22.0383157261419,590.782768252058,1.81137870943553,32.9427625112255,5.57612108570682,5.8827276434429
population,1,2,4,32.7762985162515,24.3580109218706,24.3580109218706,849.678205394564,118.937877738445,-86.1615792221934,-10.140495386978,3.85749549749028
population,1,2,5,17.3285637943475,7.77766296749316,7.77766296749316,220.089694972749,4.22763433213118,13.1009294622164,5.95254106006122,7.87340988249956
population,1,2,6,31.7992972361891,23.1102258041706,23.1102258041706,674.727330033021,11.5592037940279,20.2400934421613,2.99974412495944,4.71291080422559
population,1,2,7,29.4506756621039,16.8845827034884,16.8845827034884,485.303579755982,5.1110933172466,24.3395823448573,5.01533130192355,6.0685057540503
population,1,2,8,47.3712808802636,36.3439575599086,36.3439575599086,987.669689188694,3.44963006482885,43.9216508154347,4.44699794842479,4.79626755774757
population,1,2,9,28.9057377187329,16.1520835988923,16.1520835988923,474.196460577112,13.7368877674551,15.1688499512778,3.19885347368826,6.09573038220354
population,1,2,10,33.2026076949015,20.1611476035637,20.1611476035637,541.652702235874,2.99287324262116,30.2097344522803,5.57732553120817,6.12987022087129
population,1,2,11,42.162222170432,33.4746753174194,33.4746753174194,972.306001805736,7.13739010979333,35.0248320606386,3.60224373762906,4.336312034702
population,1,2,12,25.6914766912872,14.9773357288962,14.9773357288962,493.592092977696,44.5785748590004,-18.8870981677132,-3.82645881820612,5.20500167178491
population,1,2,13,31.0166969164387,19.8361888181637,19.8361888181637,606.048313770194,22.2564940487109,8.76020286772777,1.44546279045494,5.11785879305323
population,1,2,14,44.9769781552032,32.7573517233412,32.7573517233412,826.337444600877,0,44.9769781552032,5.44293114744755,5.44293114744755
population,1,2,15,20.9426898928362,10.7275525596675,10.7275525596675,303.066209464454,2.21858517564521,18.724104717191,6.17822249147413,6.91026885836064
population,1,2,16,40.6351602588071,35.161805693148,35.161805693148,983.353276729689,1.25155975993228,39.3836004988748,4.00503068743023,4.13230536984087
population,1,2,17,35.1330649851996,21.6900741492865,21.6900741492865,718.243377486556,78.2529676529526,-43.119902667753,-6.00352248546282,4.89152647785566
population,1,2,18,29.8274248682194,16.6037201242943,16.6037201242943,481.237943095987,4.78737984564557,25.0400450225739,5.20325659724204,6.19806174806754
population,1,2,19,16.8422364453365,9.66391538608226,9.66391538608226,309.288496132862,28.4359523605982,-11.5937159152617,-3.74851184580797,5.44547781631734
population,1,2,20,33.5345396140213,18.4902197243697,18.4902197243697,567.768833471208,27.3176604577864,6.21687915623492,1.094966611363,5.90637203683739
population,1,2,21,33.7181219770208,21.6068917607805,21.6068917607805,585.493177488831,0,33.7181219770208,5.75892653807465,5.75892653807465
population,1,2,22,32.3166574821841,21.5706204031617,21.5706204031617,655.54373244801,20.8461070763257,11.4705504058584,1.74977653481999,4.92974852516756
population,1,2,23,42.8398460354256,33.0461851981035,33.0461851981035,960.8268072974,9.23536734012588,33.6044786952997,3.49745432164012,4.4586439210543
population,1,2,24,32.8984860078343,20.0995014339271,20.0995014339271,586.460593688136,6.17661159504335,26.7218744127909,4.55646546424241,5.60966693447247
population,1,2,25,40.092735569892,29.2268225685926,29.2268225685926,759.395733720482,0,40.092735569892,5.27955765216997,5.27955765216997
population,1,2,26,36.6767708733144,20.6615578283163,20.6615578283163,560.820656326652,0,36.6767708733144,6.53983951189414,6.53983951189414
population,1,2,27,36.2334199073404,22.3794620466638,22.3794620466638,687.401299543805,36.8735606509924,-0.640140743652012,-0.0931247502844179,5.27107236069917
population,1,2,28,29.3822770010403,26.9790276161498,26.9790276161498,813.924885882353,17.0712908750994,12.3109861259409,1.51254573234911,3.60994945733694
population,1,2,29,21.5351639165358,10.8085297286992,10.8085297286992,315.695175434064,8.1814292535623,13.3537346629735,4.22994575213664,6.82150555101962
population,1,2,30,47.5807251712672,42.0855642969245,42.0855642969245,1138.36988693696,2.16853247466321,45.4121926966039,3.98922996977683,4.17972450934148
population,1,2,31,32.3508356227316,24.0498997840488,24.0498997840488,806.307274759688,92.0598407458145,-59.7090051230829,-7.40524202028049,4.01222172184587
population,1,2,32,30.0253863588576,18.3240731842537,18.3240731842537,555.641873345395,17.985213589876,12.0401727689816,2.16689442364925,5.40372995614631
population,1,2,33,37.0473521719407,24.3099561805737,24.3099561805737,694.487239194546,8.38544590298284,28.6619062689579,4.1270601749572,5.33448997780112
population,1,2,34,36.0507417920355,22.0767310875915,22.0767310875915,651.308065715851,16.1941154883775,19.856626303658,3.04873029352609,5.53512902568037
population,1,2,35,40.4727363529406,26.5177948590757,26.5177948590757,735.30739548099,2.99208188081996,37.4806544721206,5.09727696232448,5.50419275009005
population,1,2,36,36.420238373681,44.6772787433568,44.6772787433568,1448.03037960001,107.712017299305,-71.2917789256236,-4.92336210137501,2.51515706346861
population,1,2,37,28.1004047144588,20.5492371631676,20.5492371631676,701.133393370052,85.8567363013649,-57.7563315869061,-8.23756679300295,4.0078542799669
population,1,2,38,34.6783695031187,22.7750005667469,22.7750005667469,632.411097334958,3.84984930269254,30.8285202004261,4.87475952435694,5.48351691633127
population,1,2,39,28.6769488657524,17.6799562398201,17.6799562398201,493.789243461012,1.35669643811318,27.3202524276392,5.53277593415142,5.80752805888463
population,1,2,40,27.9013005591763,15.1267440852646,15.1267440852646,452.154370808312,10.2446466253551,17.6566539338212,3.9050056957885,6.17074662118104
population,1,2,41,34.0276225792135,23.0944699880786,23.0944699880786,667.335355410812,5.39232317852896,28.6352994006846,4.29099090412446,5.09902889204276
population,1,2,42,44.9224773916547,33.2267726089462,33.2267726089462,1013.95200037864,28.0350163591689,16.8874610324858,1.66550892213631,4.43043431788481
population,1,2,43,33.8244234102977,28.2933196519499,28.2933196519499,784.514156607704,3.35638491945262,30.4680384908451,3.88368243379968,4.31151217927755
population,1,2,44,37.9375984683776,32.0639294559351,32.0639294559351,910.627258565651,3.39061278963174,34.5469856787458,3.79375703437228,4.1660951955396
population,1,2,45,16.1069027383025,7.21961204616345,7.21961204616345,218.22544422899,10.9526463776034,5.15425636069911,2.36189523128688,7.38085459979685
population,1,2,46,45.5073673279775,60.8739036402353,60.8739036402353,1847.75967493302,35.9174218467128,9.58994548126469,0.519003938194089,2.46284015964506
population,1,2,47,37.3472701909386,23.7503560440004,23.7503560440004,718.71200132422,29.2137537647601,8.13351642617853,1.13167950600416,5.19641666232463
population,1,2,48,19.8548448451037,11.5990600580556,11.5990600580556,391.585367769411,51.1063340365322,-31.2514891914285,-7.98076020292751,5.0703745541369
population,1,2,49,21.3674266985001,10.7882744531348,10.7882744531348,302.768932162473,0.77105626998074,20.5963704285193,6.80266970637095,7.05733793288732
population,1,2,50,26.0750899855567,13.4447804832507,13.4447804832507,405.453487249091,20.5137505846672,5.56133940088943,1.37163437380249,6.43109279006827
population,1,2,51,37.6353968120733,25.3728987080727,25.3728987080727,737.112000828445,12.1964549191158,25.4389418929575,3.45116371248419,5.10579081194916
population,1,2,52,22.9289159195918,14.3608578667219,14.3608578667219,449.247988601111,29.3423321056751,-6.41341618608334,-1.42758929339978,5.1038438682806
population,1,2,53,26.3351984342458,17.0079823684923,17.0079823684923,514.554422742881,13.747602023796,12.5875964104498,2.44631002165922,5.11805890110973
population,1,2,54,41.0331803530435,38.3039497598005,38.3039497598005,1180.17554908259,39.6491123505571,1.38406800248642,0.117276451250183,3.47687091000494
population,1,2,55,22.2951738359811,12.5834213193021,12.5834213193021,309.649670094893,0.255991281376172,22.0391825546049,7.11745714046812,7.20012839966814
population,1,2,56,37.1250716758029,25.182853861138,25.182853861138,408.666449253121,0,37.1250716758029,9.08444325284168,9.08444325284168
population,1,2,57,35.0248495652914,24.2970543316657,24.2970543316657,761.989352320797,38.0299637711111,-3.00511420581968,-0.394377453788164,4.59650117926398
population,1,2,58,31.1567544081115,19.5211356598973,19.5211356598973,509.413969244461,0,31.1567544081115,6.11619552842687,6.11619552842687
population,1,2,59,38.9855847088029,24.6580751344817,24.6580751344817,724.177507421803,22.2918102509774,16.6937744578255,2.30520477186017,5.38342938150596
population,1,2,60,49.2671542334303,38.4360457801869,38.4360457801869,1064.53639694915,5.06938856344132,44.197765669989,4.15183227146158,4.62803849399842
population,1,2,61,32.3636988457788,20.7270613937261,20.7270613937261,583.653848148979,6.44415012860105,25.9195487171777,4.44091113240836,5.54501592826265
population,1,2,62,16.1395705999061,7.69243252821988,7.69243252821988,228.02410800553,15.9321365052122,0.20743409469396,0.0909702471849729,7.07801062838264
population,1,2,63,41.8629205099381,32.6731236175005,32.6731236175005,908.055374187716,2.07480939870268,39.7881111112354,4.38168334688037,4.61017265025118
population,1,2,64,41.4883076478102,26.960649480848,26.960649480848,736.98564195566,0.628666312415966,40.8596413353942,5.54415703770963,5.62945942036498
population,1,2,65,33.174797357156,20.1734796894508,20.1734796894508,514.161587399171,0,33.174797357156,6.45221233366869,6.45221233366869
population,1,2,66,32.2783140727244,19.4574849146538,19.4574849146538,615.197619666469,44.8651597741092,-12.5868457013848,-2.04598413566827,5.2468203778526
population,1,2,67,35.963440888794,21.7523617990836,21.7523617990836,589.530458991288,0.703425567076998,35.260015321717,5.98103368264439,6.10035331343676
population,1,2,68,16.2346349212593,7.34586553644562,7.34586553644562,208.81764158118,5.26576473174475,10.9688701895146,5.25284650590709,7.77455142119684
population,1,2,69,40.5496078770555,34.3993646525837,34.3993646525837,1145.20826762216,119.70868524785,-79.1590773707948,-6.9121992574465,3.54080642128529
population,1,2,70,46.4955115111118,32.5093547296284,32.5093547296284,805.307256316798,0,46.4955115111118,5.77363622970027,5.77363622970027
population,1,2,71,28.7717760265247,23.0708007012715,23.0708007012715,787.683014047978,97.4753831394402,-68.7036071129155,-8.72224053173892,3.65270997512868
population,1,2,72,39.763199216972,33.767882040448,33.767882040448,985.562744794509,9.45007701811317,30.3131221988588,3.075717133076,4.0345680096971
population,1,2,73,47.7273176421827,35.2958983480532,35.2958983480532,1028.30939528681,9.72304523119692,38.0042724109858,3.69580134006127,4.64133828407461
population,1,2,74,31.7028699831253,23.2765460556627,23.2765460556627,714.92548094727,33.6609106587524,-1.9580406756271,-0.273880387230388,4.43442999697245
population,1,2,75,33.680071535551,19.7908776981598,19.7908776981598,658.416631569366,64.6931523299268,-31.0130807943758,-4.71025173231951,5.11531299798322
population,1,2,76,34.2731595221919,23.915469192433,23.915469192433,751.76131930049,43.7009634844384,-9.4278039622465,-1.25409537843993,4.55904801727267
population,1,2,77,39.3325314740814,24.3335800946826,24.3335800946826,643.167078138021,0,39.3325314740814,6.11544539685547,6.11544539685547
population,1,2,78,44.5658394048643,40.4619476293501,40.4619476293501,1232.7179218129,32.8396157616231,11.7262236432412,0.951249546692398,3.61525038423416
population,1,2,79,11.3289934277177,6.02707009866638,6.02707009866638,173.52415114315,3.28880677081212,8.04018665690556,4.63346836964082,6.52877040635789
population,1,2,80,29.7551305753867,17.4474649519557,17.4474649519557,589.630970415037,68.3200617687265,-38.5649311933398,-6.54051994015753,5.04639886104393
population,1,2,81,36.7666417777085,22.8761194018242,22.8761194018242,618.18756109822,1.35444662099571,35.4121951567127,5.72839011736219,5.94748974120281
population,1,2,82,20.7611745499653,8.78154146204667,8.78154146204667,249.139121198501,8.48114384090234,12.2800307090629,4.92898531952309,8.33316520107009
population,1,2,83,32.2179195718303,22.680993121428,22.680993121428,615.535394391592,1.99331245246911,30.2246071193612,4.91029555647825,5.23412948554732
population,1,2,84,46.6592514316917,49.7430700933779,49.7430700933779,1335.67027995055,0,46.6592514316917,3.49332107871856,3.49332107871856
population,1,2,85,24.308328279734,10.8645958000269,10.8645958000269,267.253754985675,0,24.308328279734,9.09559840647963,9.09559840647963
population,1,2,86,41.8538699514524,31.32827546625,31.32827546625,875.502985299142,7.33321149238528,34.5206584590671,3.94295154199527,4.78055136923968
population,1,2,87,30.7797286819185,17.2626195899785,17.2626195899785,505.058549123835,10.8332353974465,19.946493284472,3.94934276809584,6.09428921365938
population,1,2,88,31.3953027426052,22.6078198630825,22.6078198630825,717.554044136389,50.1403438578694,-18.7450411152642,-2.61235251455168,4.37532238848865
population,1,2,89,34.8853266118273,19.5760081428756,19.5760081428756,661.528903958966,121.670660580616,-86.7853339687891,-13.1189028097512,5.27343951308154
population,1,2,90,30.4047102509453,18.1152086171161,18.1152086171161,489.666482333909,0.657831874535741,29.7468783764096,6.07492639370094,6.20926923689501
population,1,2,91,30.3139619290921,18.5055219406646,18.5055219406646,560.941724431617,16.1211132229163,14.1928487061758,2.53018238580076,5.40411964537103
population,1,2,92,26.088990440636,13.3015885403071,13.3015885403071,358.675418731606,0.703095696329157,25.3858947443068,7.07767898733616,7.27370460258895
population,1,2,93,24.969532389014,18.7301923166794,18.7301923166794,646.005845045009,86.348684025738,-61.379151636724,-9.50133069344714,3.86521771908648
population,1,2,94,32.9478901133579,19.1389389092092,19.1389389092092,518.652344769042,0,32.9478901133579,6.3525963867048,6.3525963867048
population,1,2,95,30.4371072492643,18.009260635624,18.009260635624,484.582136029379,0.475578951824993,29.9615282974393,6.18296178702362,6.28110385963939
population,1,2,96,24.5592819256097,12.2542891220428,12.2542891220428,349.127574525365,4.54175847406505,20.0175234515446,5.73358420020482,7.0344721292776
population,1,2,97,46.4209898358139,32.733679899064,32.733679899064,887.978021966804,1.51127138351747,44.9097184522964,5.05752590056506,5.22771833169867
population,1,2,98,28.8702607083424,15.510474522723,15.510474522723,506.007386593235,42.4068745599117,-13.5366138515693,-2.6751810764476,5.70550183125101
population,1,2,99,36.1095962663511,22.8454321099301,22.8454321099301,660.66495605261,6.22319132733575,29.8864049390153,4.52368551793376,5.46564426272908
population,1,2,100,20.6436384053908,10.0973619026516,10.0973619026516,285.194310811456,3.83614425393232,16.8074941514585,5.89334832929753,7.23844677919909
population,1,4,1,37.4772066134047,33.4226880681133,33.4226880681133,996.98236541054,16.9695626749598,20.5076439384449,2.0569715824412,3.75906414332336
population,1,4,2,35.0047166150967,21.3045471025528,21.3045471025528,560.929469898815,0,35.0047166150967,6.24048449824023,6.24048449824023
population,1,4,3,13.386088400488,6.2491438411451,6.2491438411451,189.480216166448,8.41453012290644,4.97155827758157,2.62378752682778,7.06463644137343
population,1,4,4,33.0756041082928,26.0609168531404,26.0609168531404,822.035145970146,45.1795502535908,-12.103946145298,-1.47243657459599,4.02362408352477
population,1,4,5,30.4913708851918,22.3216394025394,22.3216394025394,645.157857007684,3.21958081156474,27.271790073627,4.22714995677441,4.72618763826488
population,1,4,6,39.3540377124147,27.3360242423237,27.3360242423237,728.38436595798,0,39.3540377124147,5.40292180223497,5.40292180223497
population,1,4,7,39.6375010209178,41.8194449391579,41.8194449391579,1400.26322169973,145.679873524994,-106.042372504077,-7.57303133159174,2.83071785409055
population,1,4,8,42.2263446683614,33.6950501895966,33.6950501895966,1054.0971436554,52.7226595045774,-10.4963148362159,-0.995763521359787,4.00592534782221
population,1,4,9,25.8651398174466,13.3948467388759,13.3948467388759,377.527457222542,4.72947610358285,21.1356637138638,5.5984441156567,6.85119434960723
population,1,4,10,29.4632445986648,16.4774490205448,16.4774490205448,541.625814218917,66.0937769480026,-36.6305323493377,-6.76306988841788,5.43977850116948
population,1,4,11,29.8530030139159,16.4665957589919,16.4665957589919,456.061227742615,0,29.8530030139159,6.54583226942587,6.54583226942587
population,1,4,12,38.9351416858246,23.7327203106713,23.7327203106713,584.709718706956,0,38.9351416858246,6.65888396244326,6.65888396244326
population,1,4,13,35.7748288829744,25.4741927264831,25.4741927264831,740.453695829502,3.74654536716601,32.0282835158083,4.32549444971414,4.83147414679282
population,1,4,14,48.5105812442836,39.5115006467611,39.5115006467611,1081.72960016003,1.80672961634587,46.7038516279377,4.3175162832771,4.48453857942935
population,1,4,15,31.4560933707207,20.4837110318929,20.4837110318929,585.764245441738,2.51096982339376,28.9451235473269,4.94142887220758,5.37009447324647
population,1,4,16,39.8501592071681,29.6509067960124,29.6509067960124,800.476749083597,0,39.8501592071681,4.97830314906578,4.97830314906578
population,1,4,17,37.1661835887558,28.2874003842227,28.2874003842227,855.821806412075,23.1653023735806,14.0008812151752,1.63595752179676,4.34274790736758
population,1,4,18,31.2121209991148,19.0431473791513,19.0431473791513,546.37413552908,6.7998353640169,24.4122856350979,4.46805294168222,5.71259123913152
population,1,4,19,24.584795284636,12.1290126201274,12.1290126201274,369.493343642715,20.975572971567,3.60922231306905,0.976803067001668,6.65365038575865
population,1,4,20,29.851358411462,16.5032921630844,16.5032921630844,483.645708188099,8.72979663635288,21.1215617751091,4.36715583691163,6.17215410083868
population,1,4,21,38.3744620102229,26.308089009644,26.308089009644,795.769445766561,20.5773075658024,17.7971544444205,2.23647119641249,4.82230905124247
population,1,4,22,31.5694984352518,32.7310270934855,32.7310270934855,1065.0651758362,83.3736881598584,-51.8041897246066,-4.8639455030472,2.96409075721268
population,1,4,23,30.5348406635943,20.1892035582651,20.1892035582651,652.631756036863,48.6719359574956,-18.1370952939013,-2.77907029900593,4.67872431599385
population,1,4,24,31.4463731596136,19.3028764943929,19.3028764943929,543.898083316018,1.68699730992888,29.7593758496847,5.47149856977778,5.78166647837633
population,1,4,25,29.3299052049652,16.4319449543958,16.4319449543958,440.347392977359,0,29.3299052049652,6.6606287837097,6.6606287837097
population,1,4,26,36.8606214319051,22.7405747323885,22.7405747323885,701.43292848895,35.5920219988808,1.2685994330243,0.18085826620047,5.25504576913882
population,1,4,27,31.5302356876285,16.8760088662879,16.8760088662879,464.017736667853,2.57129428924003,28.9589413983884,6.24091260095892,6.79504967074093
population,1,4,28,34.052436247363,20.1307078907197,20.1307078907197,523.191834568675,0.461439146387264,33.5909971009757,6.42039781233752,6.50859474430372
population,1,4,29,24.7441637958206,11.9350270012764,11.9350270012764,325.144845766569,3.70980444505785,21.0343593507628,6.46922736885824,7.61019715305135
population,1,4,30,31.3435294904977,19.5372259763285,19.5372259763285,573.012418656538,13.7414868604907,17.602042630007,3.07184313234887,5.46995640408361
population,1,4,31,39.2079870350094,35.6491025908925,35.6491025908925,1100.74509439306,46.2954623213395,-7.08747528633017,-0.643879797641811,3.5619497406553
population,1,4,32,35.6680230494261,24.3553316913623,24.3553316913623,769.341739192408,47.0702688199606,-11.4022457705345,-1.48207814416824,4.63617417753358
population,1,4,33,34.3769548396948,22.5731271865256,22.5731271865256,657.356510916024,3.96984353050343,30.4071113091914,4.62566519145284,5.22957546914545
