"","trip","real","normal_5","normal_50","normal_95","normal_F","normal_95F","t_5","t_5F","frequency"
"1098",12917,2714,2724.49319523132,2624.59300774011,2726.47365057267,2897.25354312108,2898.12810001052,2761.0501773285,2699.96341219152,860.834520440376
"1099",12968,171,112.621312240081,227.252567085298,528.926300633447,262.320064749885,172.636370509943,128.190710446632,404.137444143974,726.629273816347
"1100",12975,1800,1426.73393440021,1159.32436051632,1539.63652133212,1245.16783224456,1274.42665996048,1176.40665174485,1303.31967663377,1753.57930243282
"1101",12982,1004.23799991608,1761.31705666636,1750.72832403671,1431.64056710214,1505.62323872466,1043.30749309009,1430.32498543529,1670.28489361618,773.829475985361
"1102",12984,951,638.13271418872,808.274203736683,2192.53250435559,828.483200601579,893.389972758083,736.736939588196,651.163653607244,171.641539698534
"1103",12987,1269,1186.31053969279,1377.33158885732,940.140417370081,1161.00166673799,1771.81347896896,1116.73950135364,1115.50931173287,600.19006698177
"1104",12990,712,688.014950464535,713.720144369619,1101.04878252862,765.839035692249,1090.99515228289,773.096253679196,635.43518922196,808.509671326387
"1105",13003,2260,1714.74999673857,1565.33257441952,1724.64459823355,1643.93899823643,1674.8012525954,1692.84400165568,1663.35335213405,2261.48382889466
"1106",13004,1087.95900011063,918.101929728924,1378.77821714189,1023.67926486585,1184.26232495486,849.25846829973,985.339822225723,1129.31869015142,1878.54095422229
"1107",13018,745.614000082016,584.494269479057,883.639547469978,1013.6814967944,766.339589167019,715.086992071575,761.153203618436,769.424284812807,1002.31952985543
"1108",13059,1253,1281.28194412661,1899.04312354438,3594.68798389745,1399.31994337397,1371.62726220241,1554.08553868708,1395.48442320282,1838.93653667966
"1109",13064,1840,2208.97776793053,1831.68070738017,1570.81178715673,1797.0990469337,1876.87707977575,1784.79007108347,1659.7073184936,1882.71264771232
"1110",13082,778,805.831286676604,877.51011649666,868.519524561481,806.151199375354,820.698572603583,830.758777279131,757.304020974095,602.697487147281
"1111",13096,1543,2018.48314294263,2070.8640334462,1991.97757597521,1926.92342325669,2106.63784356871,1853.81198967685,1650.03698541174,960.862401945687
"1112",13098,935.055999994278,1545.45370762499,758.865291403956,871.18371089786,753.691079031984,821.611544441026,805.974280316838,781.411680512979,986.31292501084
"1113",13103,1741,1785.75740009672,1403.87304508053,2194.6103472247,1663.15678513909,1575.48528822172,1686.77323813143,1629.01686227647,1346.25067425497
"1114",13116,1205.34899997711,984.674136118067,962.336570848763,1168.09826319436,996.009580270015,1099.8693263464,992.066365859376,995.282432097037,1001.68711269492
"1115",13122,4211,3687.00802397914,4046.67176760687,4446.20879581069,3656.87996238584,3674.29146429234,4136.73192012441,3827.83284548022,1760.422084203
"1116",13123,1532.11800003052,1660.10167828067,1701.27705515822,2158.75746774686,1518.19522138251,1423.98050406939,1628.03897137467,1467.52967129607,1433.89397889372
"1117",13154,1010,1167.18005278113,1132.8430586095,1262.29609143261,1226.56236333057,1239.49076245657,1207.19135913562,1123.97519173552,1687.59496151125
"1118",13157,223,154.985234888993,264.355780250758,156.709736171064,163.224170219917,261.05266337075,224.231819495552,216.300478292188,775.778779128055
"1119",13179,955,793.695963566256,1042.52755456921,1106.82735527054,921.92429311349,993.282984225581,935.975712809803,857.14658543566,2313.70226798061
"1120",13182,1138,717.458018830035,1355.59344066122,902.75680608464,1364.55977635617,669.461538446529,1148.3531952416,1057.2676773976,1664.28678934874
"1121",13189,275.273999929428,171.956762666622,543.464283856112,276.937171850505,294.293100480584,374.683112050658,427.979975833075,452.444064299308,1405.76992653352
"1122",13207,544.18499994278,659.009474830367,529.376955782383,662.188908329902,446.412403590225,497.30244243564,457.608468597798,544.431603437991,1877.12966797967
"1123",13214,1535,1202.22549238911,1467.04619610284,1328.76128102714,1267.0983951617,1352.5760154218,1207.42184855491,1264.3469288534,1968.48321796775
"1124",13216,2109,2063.13690960545,2493.24898880627,2004.22978845571,1949.6706420163,1727.15243782446,2433.73432577678,1868.19134610616,1690.15852152689
"1125",13278,2424.38800001144,2340.22618346067,2184.24576090389,2476.33276337791,2097.47217950753,2155.22019721372,2138.75771837847,2326.53287235023,220.34868789177
"1126",13290,1603,1637.25445579797,1648.35284729334,1451.06961958061,1516.86130868014,1749.33019739054,1708.08287894323,1595.51693913449,1683.6305869928
"1127",13291,553,478.593900949706,752.372801504349,686.933423457848,299.992525604147,812.087981491126,1675.43209158864,433.103590916701,1783.61158730193
"1128",13320,1365,1251.70027235165,1267.98633150865,1441.9528624918,1251.55358482413,3112.25481902407,1286.74508287702,1324.26718910039,1561.50856529572
"1129",13327,1075,1215.99603800765,1254.66188026042,852.764183646912,856.109449139207,1107.67946529489,1157.7528749048,843.197902123746,198.308074116933
"1130",13360,2098,1555.9436596644,1491.44284907389,1760.71562202404,1571.26253891115,2406.48922787736,1497.87365154493,1541.94218725379,767.92508020222
"1131",13363,2962.88800001144,2131.73313799686,3544.61569635558,2111.01308116375,2646.9255219515,3341.33664926288,2351.34600689884,2375.07076921947,1748.34217351158
"1132",13383,3009.38700008392,2844.99967220109,3237.58890956923,2680.79461411532,2522.52055441455,2929.41125194808,2516.75746134565,2432.40193463361,1665.73827118928
"1133",13396,1188,989.981681048679,1024.24477490759,922.614938849279,1102.95763539068,661.524397783091,815.713184980467,920.869953344261,1183.21792921166
"1134",13406,1112,1161.72278582783,1463.04850224759,1885.42794801685,1214.96256670198,1221.60866428743,1095.52460114981,1177.74854082942,340.864856285178
"1135",13435,2421,2195.66389003401,2309.6002895733,2871.57054422732,2243.93885314526,2503.64028329292,2469.18466927043,2086.81913402308,426.264714570319
"1136",13488,1383,1169.29133929795,1469.51529318525,1411.60603630237,995.256666242963,1068.74814248748,1131.57207913804,1136.25858651924,308.48423008133
"1137",13500,2005,1474.20476104486,1668.72068452979,1518.98790424181,1316.47490474422,2204.204005857,1287.15117253789,1659.66556146287,1241.00448400045
"1138",13533,1455.58699989319,1484.19628516422,1279.00368278048,1272.20327723083,1185.95431045637,1685.50874692131,1536.40231774709,1287.49755518897,1865.82350943162
"1139",13549,2670,3030.44192253286,3784.13485314083,3102.08411841931,2030.07020188565,2896.05535472024,2663.41822648074,1954.01008048506,2088.82900205828
"1140",13566,3016,2902.04901197568,2158.2112819973,2275.42084573504,2113.95194203613,3030.73642033772,3925.74341740027,1973.98446263267,2730.43453840803
"1141",13580,1033,1068.58804049363,1201.86780114424,997.115777882857,880.539182749456,908.557016926373,1335.03727693632,838.622750370636,267.170363194752
"1142",13601,1037,1317.29271545489,1343.46287252081,1337.99691752188,1426.32491567877,1433.53593750736,1196.8208191334,1191.12581335806,1530.62208506711
"1143",13609,1894,2345.3709627361,1394.88739849768,1554.01954257533,1525.80303689209,1447.62114159515,2437.52245319483,1417.50179185916,628.094815280976
"1144",13623,1647,1491.54572681897,1591.60931128007,1398.98410065025,1382.64393423781,1290.91891007083,1560.94128627473,1375.55329383211,1729.86190652742
"1145",13631,972,1210.22078635944,1237.45136844437,1137.86920017189,1226.71412443012,1955.59244873925,1181.54167226293,1172.71658701011,1538.56324905269
"1146",13633,999.404000043869,948.076034228583,1588.46245909415,837.100536540779,890.149569158576,864.464829579462,856.13757394766,761.19977557836,771.640476508607
"1147",13666,705,565.070094160564,455.839876389413,448.874537932259,343.777088710257,282.127524987508,637.302433661243,439.988272635836,702.93305658524
"1148",13669,251,304.443845351331,162.967397638718,2447.02523868243,1103.61890604966,173.534816611371,872.247539283562,315.312220376932,366.519500133414
"1149",13684,179,410.917810125152,321.165794385858,291.85985971189,209.246896891223,433.866260736098,311.071780893556,380.813558133654,1742.01402597592
"1150",13687,1084,998.039330157135,1066.44382758442,1167.8074809261,1098.56874884502,1375.1388549172,1126.99629964232,1106.25346627392,3338.1422172174
"1151",13690,639,665.171393999129,669.947277592096,631.956729883132,709.358595610846,666.605887467106,642.908201180428,742.292744498818,1621.60468617291
"1152",13697,2374.98799991608,1712.61525263008,1524.56837938345,2127.73315205424,1391.10336309629,1703.04177062641,1503.52573243468,1489.14481416757,3028.71769577623
"1153",13714,988.660000085831,1076.8493151388,1261.91904280677,1024.14989036306,1105.13690009578,989.525762462457,1045.82165787143,1111.22414190316,3046.53261408893
"1154",13720,1560,1778.13249223543,1857.97687708719,2051.23430646779,1917.43607023326,1784.43818460547,1762.45065255306,1729.35643557272,548.089459690516
"1155",13750,763.976999998093,768.731615426579,684.265627410441,763.003978791807,731.23584921079,638.360379680653,829.250551870185,775.316234353343,1578.0984426436
"1156",13761,1438,1981.95852372269,1410.83164728911,2148.35956691998,1469.31148679896,1754.73171089647,2060.42475814171,1538.38205873147,2147.19097018368
"1157",13787,2378,2615.87365928551,2711.08517000192,2752.50261026269,2521.78466408945,2446.01663492122,2585.12968283138,2613.00675737411,1292.82249484304
"1158",13793,913.253999948502,1192.23279152672,1029.74682731745,2542.99271974703,838.992742638923,1075.53218069865,1093.30019672286,1185.77245521286,2041.04135011811
"1159",13827,747,1049.94928253363,987.826281604256,1388.71343245077,871.910359461165,937.921984388555,908.078329786563,869.848360046304,1067.81384519672
"1160",13831,894,807.941357655439,835.412917021737,983.763023107558,813.76504221596,893.76537132134,819.908059263646,813.902068618722,1766.97152208692
"1161",13856,884.77999997139,1157.30431635131,1339.61114560277,1290.81349522124,1212.80674535907,1316.59272010435,1123.66527728878,1148.90733030832,1701.35802929471
"1162",13890,480,692.658569674679,505.716185566842,442.444828769411,495.155511014438,654.094526924486,475.591694695835,488.692575245391,1838.15500484504
"1163",13896,888.766999959946,965.889462915279,921.00034929454,1006.84249592783,805.453711706566,912.585397809566,1201.21656052143,863.691618991537,264.587561581456
"1164",13910,43,27.7320913963986,24.1356547328041,49.3147806182885,25.5318863061613,24.0348871633776,22.7921155884952,27.8017389770036,1740.44962948037
"1165",13914,1851,2161.52891499483,1973.17943798093,2071.98259890152,1778.72648259496,1920.47121197909,1999.30545607023,1727.91825170757,1162.32437493545
"1166",13966,1507,1246.26065945378,1181.85947249578,1248.41814035901,1341.19269701376,1538.03655478146,1312.70083285545,1253.39738431815,585.608342954188
"1167",13979,906.483999967575,788.909435457086,2541.10957962301,954.959648879433,783.115967983594,867.206802767694,1100.08884269287,992.842321819449,1758.24478949888
"1168",14028,2474.79500007629,1575.39418851122,1443.6429777608,1468.88388586061,1397.14622040695,1795.29484169129,1384.20078944326,1438.43435419003,1126.78197503452
"1169",14047,292.960000038147,365.424415003312,486.047966509008,622.856069220081,321.715449040226,383.577607714183,273.895382250878,335.980492441422,845.309396711459
"1170",14069,1079.98399996758,1231.80955904985,1511.75475204503,924.84594829577,1098.95021476908,1133.89900535738,1152.41802787392,1137.45250053032,1190.16713146564
"1171",14077,1605.66799998283,1586.52350134859,1763.4535058134,2314.93409322071,2041.67488425712,2772.240699006,1809.41006025561,1818.95927481004,117.883887031351
"1172",14081,1005,734.564397221345,858.017140089222,703.237051330632,790.529297837519,737.30434333547,796.080379432862,804.215543282663,198.681520442515
"1173",14082,2491.23399996758,2870.86074870886,3438.21794835255,3041.54495209782,2782.6879157269,3552.46188028668,2866.43912666824,2375.27927523421,1578.47797298052
"1174",14100,1251.40499997139,1727.68090031765,1897.49230244974,1791.53590548416,1521.44365450376,1593.29001948737,1576.28324875894,1351.31715045553,1750.12146364328
"1175",14126,1258,1323.82048444322,1148.56168139091,1277.80566698737,1227.11987748691,1232.99954049799,942.720701706219,1078.78489946264,1702.75457726456
"1176",14133,1966,1685.28366869982,1378.15349639688,2690.70224766164,1639.67170211664,2583.79546077925,1370.01326806653,1627.60966581277,324.249546577451
"1177",14139,2788.22799992561,2250.40801409446,1920.46888141328,2047.80903290408,1717.28159265567,1308.47819163635,2001.08049202654,2010.74021719503,3071.17110817438
"1178",14147,683,581.574731361619,778.606378152607,825.699153432463,720.166644306308,894.724376345152,454.349870176558,1000.68926597757,2187.21874065389
"1179",14150,1067.70399999619,731.96710101617,790.831167166457,923.856230087479,1444.18248588022,900.087826063263,663.265919616614,906.019654698397,376.396041232564
"1180",14194,1536,1349.61178077366,1214.19895279289,1338.57302751821,1623.42886549003,1148.20003890771,1401.85839112292,1450.37919368926,684.864711081901
"1181",14195,1886,1471.78319269371,1277.17101779682,1771.00961554505,1594.44571708288,1607.09594346691,2003.16615988864,1489.19683367634,1000.81521548767
"1182",14207,894.467000007629,812.475017531654,969.080281513304,733.510417652836,1280.79983254662,740.267116209768,842.970977652345,857.744014783498,2221.75967151058
"1183",14209,973,1018.3621189754,903.722450701134,941.941535227009,772.210604321675,504.398237233685,1225.21597777585,870.516137167749,1025.19230046101
"1184",14231,726,940.053248808656,879.300635073736,1196.24464873417,774.817617161406,1172.45352969693,894.118231072397,787.634652000073,1203.04104650491
"1185",14235,2683,1515.6840205456,1751.72038875523,1639.67479591946,1713.45554917985,1686.84789496846,1697.4083146844,1896.20020410109,890.74973968651
"1186",14241,1723,1564.18588283162,1969.85151762818,2094.71487659688,1703.42780203299,1816.92251227614,1817.45415933109,1973.10098679382,1775.15716783223
"1187",14243,1829,2128.67043969547,1981.54244042501,2220.12548502505,1592.32081574844,1724.00300564207,2352.93387044437,2166.40663982719,1788.73143656958
"1188",14268,1321,1059.3379889798,1399.99978762707,895.606007385953,1314.26166006364,1374.57470443576,967.359434525699,1049.54148780247,2052.26239890588
