tripID,realized_secs,simulated_secs
10479,1315.2,1292.47385177874
10482,1909.61,1786.08745315092
10485,1548.51,1858.39770339342
10488,1161.12,946.863498191565
10509,803.6,681.329109297998
10518,1007.14,1116.37323494442
10519,943.36,758.522159002799
10520,1626.37,1872.83957302544
10536,1917,1846.10568716108
10568,2001.14,1761.49068727681
10580,1650.04,1986.05496389349
10583,1265.37,1300.30335337958
10597,714.52,748.942426720276
10606,1562.24,1842.48669318747
10610,2672.32,2799.56287843499
10619,1360.26,1105.90629121888
10620,1098.79,1100.61327138402
10621,2567.51,2683.04019447133
10654,232.87,361.577234658005
10660,1929.02,2040.91796873746
10663,4071.02,3234.38550257818
10674,1019.82,983.298472925418
10688,1989.61,2025.44403213238
10707,1267.33,1258.96276386026
10711,938.21,1461.39986402957
10715,1714.3,2263.03241708498
10722,2430.28,2296.66926510193
10723,1681.3,1845.48464090564
10726,935.12,986.035264798221
10761,1522.77,1457.87764692998
10762,631.49,781.284310592592
10777,1307.8,1429.80760317154
10781,803.4,1355.56940260097
10803,1634.17,1321.59613613967
10812,735.81,870.613749889255
10820,529.12,476.883385892264
10823,639.53,980.134751959707
10835,1595.06,1581.62411075245
10842,1372.45,1566.00009720682
10843,1978.35,2243.13589166658
10844,934.42,1062.81411610188
10857,418.43,412.084640743562
10863,1522.55,1418.67994181053
10885,1750.75,1189.75665932709
10887,946.78,1167.14646069242
10889,1965.9,1696.90907348938
10905,1322.01,1298.90834104277
10924,1254.3,1231.92287303014
10928,1177.66,1275.1667450203
10948,1483.07,1124.02194246614
10952,1843.32,1568.44385422977
10978,1854.13,2060.630303409
10982,1055.87,1165.38895880633
11005,1016.06,1079.33449100172
11010,1002.67,978.063899086409
11011,598.42,589.927722705305
11034,1335.66,1284.51415874056
11043,898.71,915.668990502493
11051,2162.43,1416.69965126433
11063,3495.98,2467.77473939249
11071,2101.29,2686.22289906347
11075,1095.44,999.901480374719
11076,879.76,964.265254346341
11089,1278.65,1210.13612006361
11091,2025.58,2008.27333746006
11150,1304.72,1046.39883139981
11151,1317.44,1534.80645727269
11156,135.57,173.853550406799
11162,2889.2,2013.05445658412
11166,1652.08,1529.35364851089
11213,1469.02,1104.93309782707
11231,2688.25,6486.4326894565
11250,920.49,1437.61874162438
11262,1630.25,1340.19355166604
11263,1508.82,1308.29262743419
11265,1305.34,1124.65572991953
11266,755.72,974.989036713307
11281,297.38,296.60791520437
11298,1190.2,1028.36503071275
11308,983.52,1088.23951200061
11311,1925.8,1530.39453358911
11328,2566.63,1675.40179822881
11336,2024.05,1628.68670874219
11340,1076.67,905.456899735035
11376,1934.68,1812.11423718956
11393,1701.91,1596.28277878352
11405,1790.39,1257.07203884433
11416,627.8,832.845488913314
11425,2031.84,1540.35729273239
11432,1636.05,1418.01917340656
11442,1167.48,1205.93629816816
11446,1126.96,1162.51056041624
11447,2790.59,1930.2760337432
11462,1243.85,752.976247100629
11463,1278.45,1569.86947931214
11486,787.9,867.003357985789
11488,3881.15,2534.02568256108
11491,1676.94,1679.85717014308
11496,1485.04,1380.65998573787
11498,1751.6,1276.335382915
11503,2880.19,1879.53276990011
11511,1785.97,1632.22770992478
11516,2744.24,2406.06037077852
11547,681.61,677.228590903818
11548,1839.24,1353.3227988907
11569,891.83,819.337556618847
11590,1069.48,1463.39408704619
11598,1800.11,1713.34302550918
11607,1739.36,1356.20441514478
11633,1319.6,1594.62934382786
11636,3061.23,2995.66096838704
11641,2156.62,1822.59780250688
11666,670.51,922.070416369823
11696,207.96,156.645808509613
11724,1718.28,1471.67547973438
11742,1063.92,1120.80857593335
11746,1406.23,1371.54955603616
11778,538.68,517.014722428847
11790,895.54,762.33288255208
11800,1012.71,1117.79986455546
11805,910.58,1028.10227893567
11830,562.84,864.340360830871
11855,648.05,698.605183896403
11869,213.29,242.061273183897
11879,428.52,729.429806026934
11881,1953.63,1848.01407723536
11885,1610.9,1531.55576283806
11924,1045.63,1037.05453757149
11926,993.86,982.826532835398
11935,1130.24,838.308848983164
11952,867.26,1614.34777251579
11959,922.11,1316.62646915401
11971,639.12,874.032694795752
11993,711.2,723.332298315077
11999,1373.57,1558.60405095669
12004,873.51,1084.97454688368
12039,401.86,440.657717607258
12040,915.78,1026.80288626098
12063,2678,2755.0798037638
12074,759.69,723.781776534761
12083,1730.84,1470.40948256113
12100,1652.7,1656.4288787388
12106,2011.39,1988.71022842853
12107,2183.89,2153.58652105087
12110,998.79,740.067867564426
12112,1342.78,1382.51132692424
12118,1710.3,1731.16537423465
12128,1028,1700.98930752354
12148,2564.25,2567.68000105622
12195,363.61,471.09111307202
12206,1812.94,1449.91279861998
12212,1186.48,1246.80823561561
12219,2650.97,2701.04229892212
12235,1889.16,1877.26852860682
12238,1442.91,1329.11256892203
12245,1230.27,1291.2072248487
12250,1679.59,1466.87852861586
12251,2618.14,2069.48428824425
12255,2722,1878.12987420207
12266,1218.73,964.247098615389
12271,1719.82,1398.63241085389
12277,1316.23,1681.99242424254
12283,1093.55,885.477973253214
12295,1108.42,1173.25830397155
12313,1664.93,1492.03492688919
12320,1392.28,1499.06077598977
12322,2056.33,1740.25937582618
12329,2175.36,1889.13013411061
12330,1434.1,1441.54226013135
12336,852.96,857.774787718678
12346,975.34,1179.84062244103
12359,1356.11,1457.5250074929
12367,2954.29,2154.39386459429
12384,1779.72,2138.61543325322
12395,1764.51,1887.99950149146
12412,1790.18,1636.430999118
12415,1698.6,2046.20874142867
12420,1553.26,1619.95416636609
12449,1076.6,1482.41113326049
12461,491.43,669.915258999094
12466,174.96,232.845457220039
12477,1152.44,1291.12657547669
12493,1359.03,1437.33101954929
12524,1250.83,1574.58560160504
12539,854.79,772.869028301797
12564,2767.67,2511.23102757636
12567,921.27,1062.65076343097
12574,1657.71,1333.08635753034
12597,2260.2,2139.67485705866
12623,1326.63,1313.09664047211
12667,979.95,1114.02075556399
12676,1018.34,1325.79956809552
12688,3100.05,2871.14609759572
12693,2697.35,3075.73987710068
12694,802.08,966.460252611482
12698,990.52,970.768851734326
12701,1103.67,1351.02959842922
12716,943.11,1095.33924288087
12741,2072.63,2103.70559812542
12743,2138.23,2140.72757281968
12749,519.6,659.704679403446
12758,2555.9,2511.96889366082
12774,1930.01,1971.75643214882
12783,2329.95,2265.8353608532
12806,832.01,948.12014468068
12807,613.65,633.805167280311
12820,295.97,332.070028068817
12821,1542.93,1680.34701564258
12829,1203.66,1235.91839008715
12857,1728.56,1412.34695072328
12860,1853.38,1519.98994985951
12865,1884.64,1934.08751363431
12889,1012.35,1008.11490813088
12902,1286.98,1293.94739745361
12913,1415.59,1421.65369062252
12917,2732.35,2749.14564828196
12968,183.14,296.279994654011
12975,1808.57,1388.71886504058
12982,1088.37,1214.6372767701
12984,958.46,899.549693552406
12987,1283.75,1248.97372055979
12990,707.72,774.664384985664
13003,2318.21,1728.49637087727
13004,1092.62,1244.18481321452
13018,756.44,853.148923936923
13059,1245.03,1533.80929259592
13064,1911.82,1915.33616415979
13082,734.46,784.313279933525
13096,1554.94,1879.94708637283
13098,934.61,1012.17140939661
13103,1765.36,1689.76644143097
13116,1206.98,1017.08225784773
13122,4161.55,3708.46786421255
13123,1514.85,1540.86551483001
13154,1018.03,1156.35569648415
13157,226.34,262.833939100442
13179,955.18,890.308806516833
13182,1134.87,1367.22656871362
13189,279.01,385.568050294512
13207,552.35,683.939791637147
13214,1569.34,1318.77022619985
13216,2128.59,2233.890864457
13278,2400.35,2207.95002244922
13290,1640.16,1729.12567535972
13291,556.27,574.691313624505
13320,1283.02,1204.12003310745
13327,1156.91,1045.41933167692
13360,2102.88,1589.89276545874
13363,2964.42,2477.42456947431
13383,2990.62,2681.35237812041
13396,1189.4,1047.8014701853
13406,1131.8,1329.79304504311
13435,2462.33,2465.01567517742
13488,1392.78,1337.46047746504
13500,1998.72,1782.66365912843
13533,1466.55,1490.42915148922
13548,1336.02,1444.68058920555
13549,2689.97,3348.11943959887
13566,3041.02,2347.03283767325
13580,1035.13,1004.18184746691
13598,2684.72,2325.92664079749
13601,1124.23,2952.80891738103
13609,1876.08,1716.92876119781
13623,1667.62,1508.55654653032
13631,1011.63,1186.6919324884
13633,1033.81,998.33991907014
13666,716.61,498.622330443328
13669,279.18,369.961423902224
13684,190.96,307.012764405358
13687,1082.3,1137.12381767933
13690,697.11,702.356620498291
13697,2432.87,1563.83760270976
13714,988.29,1085.57420009152
13717,1755.01,1758.17451680032
13720,1600.11,1807.32672687705
13750,765.53,824.346106717707
13761,1446.35,1838.95172162478
13787,2387.63,2673.07131170116
13793,934.19,1299.69679135623
13827,818.7,968.182410896944
13831,900.92,878.794293200378
13856,895.32,1163.69699751318
13890,533.87,559.42392646067
13896,885.240000000001,948.96078183966
13910,43.65,21.0499999999996
13914,1941.49,2217.07425897268
13966,1518.12,1402.22330065359
13979,944.43,1066.63670368285
14028,2466.89,1523.51060893372
14047,322.37,391.337557930894
14069,1091.51,1139.35053008675
14077,1597.7,1780.79211667438
14081,1006.08,825.963123857968
14082,2448.26,2731.19168725658
14100,1259.38,1761.38563938508
14126,1264.01,1233.37107759555
14133,1950.67,1526.70828628017
14139,2824.37,2146.35280857743
14147,707.33,742.9175158904
14150,1074.34,781.330512834552
14194,1559.23,1509.01290608866
14195,1885.66,1738.94101747522
14207,883.36,1654.73105452276
14209,1073.79,1381.80050783765
14231,745.92,864.523181134867
14235,2711.29,1823.31466115835
14240,625.52,795.014643169635
14241,1729.78,1688.80116468647
14243,1873.31,2059.74359331699
14268,1295.1,1105.60477177774
14340,308.74,390.81145594892
14341,682.19,692.666788528953
14372,1409.52,1463.25474084694
14376,1090.25,1091.79407015426
14386,1062.35,828.776981465117
14396,979.72,788.752573280809
14408,1695.49,1634.90479895886
14419,2932.29,2688.48380750556
14423,318.89,274.980440622472
14427,1609.3,2086.35441129394
14455,1665.37,1328.2361289577
14471,1020.14,1363.86173153037
14478,855.41,827.617813878021
14491,1907.99,1771.78841376818
14500,1921.39,1083.82268187211
14502,635.19,570.517089681513
14520,493.83,479.389962818254
14523,650.17,631.490144373904
14527,968.29,995.895074478537
14532,1063.43,1090.34515267216
14538,1921.31,1856.22925198669
14549,280.49,403.141457208309
14560,1801.97,1860.45370094325
14563,920.01,1182.88562452588
14569,1761.67,1147.90402543618
14572,1376.65,1649.90437506699
14573,2028.39,2253.89650970574
14581,1641.91,1721.46966382039
14594,1184.67,1207.29330587296
14614,391.54,409.457302515626
14644,1614.95,1605.47850736509
14668,2559.07,2577.00995957913
14670,1755.73,1267.29725467614
14673,1350.73,1362.22418968982
14674,1220.69,1497.41468997056
14690,1985.4,2107.88327580494
14713,2187.12,2300.0557492704
14722,1015.05,1022.20293018169
14725,801.34,836.856522725914
14736,592.37,638.042463024754
14756,1095.71,985.472315282056
14758,1328.17,1226.14449904718
14764,1905.4,1976.39947638285
14805,1513.77,1562.67009172296
14809,1308.62,1541.50930425121
14829,2006.91,1751.86151112971
14840,344.51,423.525583538523
14846,1670.27,1214.81715758857
14851,2428.5,2259.40011028655
14869,2343,2053.94455150519
14898,11.32,5.52597947482647
14910,1172.43,1232.42254811299
14914,1491.26,1516.86311682635
14918,1525.17,1645.17379985922
14945,1628.06,1731.08057466147
14958,1481.4,1681.56388449057
14972,1223.62,1257.12304482766
14982,746.02,686.342204233304
14984,1662.04,2054.42248867378
15000,3125.44,3306.37841507235
15018,1114.98,1567.9683961036
15021,1647.34,1869.80361016829
15031,1694.56,2159.17034829835
15033,1522.76,1621.38612859696
15034,863.78,998.011919545417
15041,1112.8,1214.12816576505
15057,1454.71,1622.36225833391
15066,1731.51,1270.73784357626
15076,1710.93,2234.13753649034
15077,1856.51,1500.22378921394
15080,764.33,793.742996867964
15116,362.74,480.16845135496
15127,1423.91,1408.76633526741
15146,1686.23,1962.19448206876
15148,814.9,1114.41311169775
15149,690.9,877.710370817181
15159,1041.42,1301.2019994099
15173,1037.68,1128.5357494883
15185,1382.68,1515.68794416334
15211,849.07,921.081044654623
15220,889.37,1055.08982744914
15225,630.41,619.926760752613
15233,1696.45,1493.58932117639
15234,95.81,155.077889098583
15241,275.64,496.42463695401
15253,1016.12,1056.63926481973
15270,898.7,925.050390635136
15288,942.96,1062.46192956678
15292,759.15,693.223961014611
15296,1334.44,1514.1178850843
15308,891.99,922.003732720966
15321,1245.49,1202.78957829516
15329,295.91,305.247302345473
15333,257.9,162.750229776158
15379,287.9,265.316178262368
15424,280.54,371.614364934782
15434,879.17,1010.24093610279
15442,1504.33,1677.65125703044
15443,1742.42,1768.85554175758
15485,170.11,214.999432344248
15510,429.78,547.891094555961
15512,484.72,777.939669695549
15521,245.35,267.252140467716
15522,1198.28,1110.28535405348
15535,605.48,682.198849264494
15553,916.2,1153.42561925869
15559,1028.73,1282.08678708841
15563,67.6,43.2424630515091
15587,2651.31,2862.09600712793
15620,1640.72,1305.21709159242
15640,535.92,675.514485306547
15643,185.77,195.328690656473
15644,947.91,951.396979576637
15646,389.04,432.501599867835
15665,153.3,165.620382223808
15669,603.02,782.921948521023
15691,441.41,721.297031094509
15695,2668.27,1434.62957802735
15715,1827.59,1778.83021193799
15722,968.5,1147.145690981
15735,641.4,791.849449221159
15743,926.97,942.693065596313
15754,2794.15,2592.93199042172
15759,936.96,1031.2113073959
15761,1471.96,1766.50283675842
15772,1382.41,1588.68913095252
15822,953.12,940.240779545018
15829,1075.58,1054.66378344802
15832,977.26,1229.26903768576
15834,2800.98,2513.02050158803
15836,2094.38,1854.77176832144
15838,1559.23,1695.36468713521
15839,1140.81,1653.43619963928
15840,1065.09,1280.68586061956
15855,1449.31,1604.8150792216
15858,1741.13,1847.63465413841
15859,1299.37,1503.25097484261
15867,1644.87,2023.44046930466
15868,636.12,1179.40326304903
15898,937.39,1369.0465076514
15933,236.01,341.675155415826
15944,954.35,844.173298648165
15946,1749.4,1980.14063460678
15959,4171.19,3722.67508662807
15963,163.63,197.492573523919
15971,417.56,490.992310103044
15987,559.01,580.959684903129
15999,238.43,213.115752968103
16007,587.22,662.099837053896
16009,2901.53,2276.57537367312
16011,577.8,788.213551767249
16018,1251.19,1506.40791105315
16031,187.31,157.290877292881
16040,973.01,1155.30116381507
16061,630.92,592.217174533784
16065,543.39,556.009393398977
16086,943.8,1211.70271625636
16091,1018.7,1293.03954666155
16097,792.62,880.067107750001
16137,883.21,1006.17382343549
16148,1771.18,2144.49106140177
16152,893.24,1178.26781795988
16170,876.24,891.763126409249
16180,198,398.821225136798
16184,2264.45,3068.50762704774
16197,1823.59,2147.31853095674
16199,1281.81,1325.18845407201
16205,1607.54,2100.88395324639
16214,764.42,821.26242639145
16219,817.68,842.142249528032
16229,871.06,1037.06410970154
16238,2462.64,2454.23193991953
16239,470.02,482.426324219436
16244,2237.78,2196.64764690361
16245,2010.8,2223.44357124102
16260,1355.34,1480.37165941557
16264,1077.63,1008.48744311944
16273,2007.52,2041.25835865489
16296,1029.5,779.589527767475
16303,1507.59,1701.59469009127
16322,1289.48,1413.16148287104
16327,1054.27,1195.15304428422
16345,900.49,962.044440855241
16349,1136.92,1206.01578402007
16357,1556.19,1540.08799845338
16358,706.42,816.318132864746
16371,756.68,793.316410568813
16375,1125.39,1279.66025416386
16399,903.33,1110.42382727925
16400,1166.48,1378.77706859965
16401,1372.18,1483.41595549945
16414,1170.87,1149.57556304323
16445,886.98,888.681429155108
16462,2643.18,3219.9565961089
16463,1826.55,2227.38076241148
16468,1051.07,1454.86609552083
16479,1350.45,1547.26183493341
16486,1596.56,1727.01690440739
16487,895.99,1209.94620889278
16494,1290.83,1685.68519275921
16505,1363.57,1492.66374583641
16516,1523.6,1567.42254720983
16537,837.78,1030.71849369054
16543,1733.03,2379.17270863553
16550,2073.74,2444.55636011087
16563,991.16,1319.90022931329
16564,293.76,288.402085024434
16565,2843.77,2734.31501127848
16566,813.64,1112.28228637307
16608,1209.32,1515.62971432778
16612,336.29,303.134716974548
16630,1417.3,1627.77111597315
16642,672.97,777.290425595503
16650,103.46,311.295295177019
16678,203.04,240.654634001381
16688,455.74,353.952211063165
16693,165.11,202.777707364349
16700,859.77,1405.14071844738
16739,246.58,567.141339134635
16762,277.19,331.557488397596
16773,104.17,141.618998271777
16783,1300.08,1400.08290667976
16789,756.83,763.77642449058
16803,801.24,1016.52137011337
16812,320.19,311.789752917909
16845,1546.98,1044.82936925858
16862,390.81,510.293358289804
16863,363.47,438.760844823972
16869,59.3,167.856238094108
16870,136.94,213.490955985308
16873,1234.91,1263.22044946938
16875,1572.44,1619.50878041868
16896,308.36,341.729034074012
16904,1413.96,1703.18022794827
16906,492.96,403.026592019831
16912,1778.03,1821.87533485678
16913,870.96,868.724524171162
16918,876.6,873.158193746616
16919,1716.96,1355.83180508929
16924,331.72,316.939543694507
16925,378.26,350.675299874129
16926,1103.2,992.448368616988
16960,679.48,721.347295524858
16962,468.13,1929.36767912401
16967,233.07,202.657809280773
16968,378.97,497.818694676428
16972,772.43,834.299680739555
16982,247.79,241.350906276312
16983,735.51,882.596590131277
16987,1483.6,1583.67148242156
16997,194.84,188.029565869821
17011,768.74,849.462210713022
17018,1827.42,1914.34173784818
17026,966.88,1055.3376223033
17045,237.12,237.959434242548
17058,325.86,290.793295892503
17065,904.93,624.599072578211
17086,1082.63,823.761458563597
17103,1174.65,1281.97407860334
17110,415.78,416.847704847874
17139,482.47,661.22737216994
17191,168.28,278.631177682567
17194,2161.61,2291.62220014688
17200,989.26,897.622062700732
17208,473.03,170.125509549167
17224,2241.36,2486.1040416838
17240,475.71,517.678158525318
17245,807.01,1085.29980618799
17246,991.15,1001.02584628759
17259,161.42,164.015855364724
17263,323.7,550.620542530266
17266,1966.08,1608.29048676075
17280,525.65,522.126291258049
17295,359.7,577.226522295633
17302,188.45,131.489613852946
17337,472.03,354.974873250737
17375,964.31,2123.41744119747
17380,265.26,304.812780341964
17382,561.08,617.062085018451
17392,333.79,495.478235618126
17393,327.55,398.799266733791
17394,333.78,447.775284313627
17398,1566.28,1149.12956162948
17424,250.33,402.33383674326
17428,915.21,956.195408659355
17440,179.9,177.631566987379
17468,122.34,108.071969063544
17478,2659.34,2629.89085646954
17487,221.19,240.460758589406
17508,307.9,411.074325290066
17523,696.31,752.092357088629
17527,464.92,489.39633090201
17528,995.04,1613.51436717979
17534,118.55,64.4878725990368
17555,201.46,233.612800401116
17560,1497.11,1353.41071756196
17574,320.43,811.921526062295
17591,738.23,982.726775305352
17592,669.15,647.285071450264
17595,819.94,971.797537633024
17618,287.81,395.352565034403
17649,254.01,255.032301974713
17668,285.4,281.372900836621
17678,431.78,460.346695387363
17683,186.24,177.906006562401
17692,374.17,496.030598956767
17721,851.02,1042.72090652591
17730,430.59,423.964036171753
17732,1670.7,2053.83872387466
17747,151.05,189.627627952715
17755,1101.92,1150.62671101761
17756,478.54,537.704011540239
17774,1031.24,945.09068289049
17780,782.01,758.622545770475
17785,629.72,573.713581899495
17791,650.92,745.702058726022
17799,2114.89,2126.80245812097
17803,1876.26,2257.72963946603
17810,677.37,924.935411048675
17836,481.9,417.143884890997
17838,268.57,270.686555636311
17840,476.17,542.161117571934
17842,456.74,576.263948242914
17859,969.75,1520.03754048735
17885,225.67,242.123948079319
17886,330.94,274.654325441843
17897,188.67,232.134756781294
17904,1135.92,1199.9872712168
17914,1008.5,901.575083613147
17926,1157.97,1109.94308216038
17928,744.67,973.842534135648
17942,1643.53,1662.91543477748
17947,291.47,351.471362433721
18012,983.92,1084.43282990586
18015,111.36,158.326827993289
18019,715.48,737.432514905982
18035,1105.16,1279.90569332868
18037,532.8,708.98424041561
18058,2024.48,1938.47479056053
18062,633.94,632.359578077431
18075,1377.84,1352.7552871514
18081,869.55,1064.65614091701
18086,344.48,376.496195872117
18099,320.87,333.134443246065
18110,589.34,300.332778230105
18111,799.78,357.368132083204
18114,291.58,311.394908724253
18122,239.6,423.575318556047
18129,215.54,286.875508965534
18153,1115.24,1065.34763386191
18160,1270.89,1287.69082456024
18163,1519.9,1547.7899747034
18175,380.72,421.743965860965
18206,2013.35,2365.19084620301
18213,122.28,120.899165716498
18218,475.88,433.459570871077
18227,67.76,70.1603092125025
18229,234.11,1285.62073954937
18249,2587.68,2785.5921701859
18269,370.32,366.519388170199
18295,884.66,861.098730447369
18308,192.26,199.488965267057
18321,978.18,1198.8359139777
18342,191.77,238.157879147131
18352,2589.47,2317.20033461137
18354,1978.22,1906.69917631257
18367,2083.79,2063.68764832551
18375,668.33,930.473804246614
18400,588.97,619.483418341483
18401,1055.17,1289.06245668473
18409,586.21,660.900341160734
18414,864,805.446315447517
18448,2086.86,2321.99707478877
18459,202.72,351.856402391197
18477,1630.27,657.760178383761
18486,2021.75,1807.99333492436
18487,967.919999999999,1132.01676677611
18502,181.75,234.041849066195
18512,1677.83,1704.70264757524
18514,1688.97,1353.99467728845
18530,1070.22,1085.79368248747
18553,234.29,272.688306108998
18555,416.14,428.910978203473
18577,236.91,317.551164756941
18592,128.3,137.147305510005
18602,346.79,305.500949342011
18603,1139.33,1219.04492232817
18606,210.7,212.059663609802
18635,731.99,598.641631563678
18641,1560.8,1146.84123041815
18656,235.38,445.490759948464
18675,106.4,161.513051798026
18679,803.08,886.638603460044
18682,1202.32,1152.81482097179
18686,417.21,461.551245726609
18703,392.54,358.544043828329
18710,702.69,449.909385935598
18723,881.88,1074.88011104635
18724,631.53,737.977869137558
18727,287.85,324.552320765297
18737,148.65,140.634058125328
18744,640.37,550.642168899015
18758,748.87,1039.77829054727
18770,3303.25,2539.97632650328
18822,1295.33,1545.40239795551
18828,1026.25,1187.81083143265
18836,735.7,802.926422584722
18845,1080.21,921.558608160013
18862,1615.14,2566.85040632225
18876,877.94,992.941041898677
18884,2440.38,2567.32168113781
18906,1141.4,1176.02870473966
18907,2749.51,3120.26321816497
18910,813.56,848.223113922181
18914,530.62,591.82703131961
18929,947.78,953.750272789937
18947,1310.89,1404.03152227205
18958,1111.16,1054.18583742054
18968,1014.6,957.210578401333
18979,1504.28,8140.32281366187
19000,1311.97,1280.51702231632
19005,1407.11,1571.38000485997
19028,1368.8,1741.2360717574
19047,937.45,741.174954141472
19051,1127.81,1258.0247309874
19058,861,944.820349954368
19091,1394,1387.27962498308
19102,1769.67,1801.91623658071
19105,2201.43,2469.63521361631
19143,1196.19,1234.73151425463
19145,1666.9,1673.62922801939
19157,1749.73,1743.6569388075
19158,2022.5,2406.58028656669
19224,868.15,990.919943830629
19235,1865.46,1407.69051747803
19243,437.43,494.777082303238
19246,2727.65,3282.44092355301
19257,2157.4,1839.15403155698
19269,1008.25,926.66677994238
19275,878.23,1019.43657796739
19296,269.52,324.92683217493
19313,3001.32,3605.96041079095
19315,2327.53,2062.60697208381
19323,1900.45,1771.81737923174
19351,1954.94,1806.96999639065
19354,1502.76,1502.23610386278
19356,1097.38,960.794665175158
19360,333.6,766.058994511522
19368,241.89,302.1801526614
19373,1218.31,1098.97128922682
19389,1834.28,1924.69232991348
19391,1056.25,994.46089413822
19403,925.98,1118.33457648943
19405,1339.41,1205.42061335189
19421,703.32,791.743810993405
19434,1853.29,1698.06264008918
19441,627.05,1054.29175794784
19460,552.16,552.519467735374
19468,1124.08,1116.97852028343
19475,1958.14,1830.00206519149
19504,137.11,162.853723646276
19515,3630.67,2878.55443918708
19547,843.48,1378.40354306137
19556,658.58,794.506263303915
19561,1374.94,1689.6739239914
19567,1562.02,2116.00043839337
19579,359.18,435.921630739188
19591,867.71,872.019446369113
19597,302.54,441.474063268183
19609,749.74,689.54845779503
19626,1069.18,1123.08105371273
19661,509.53,464.553433826872
19665,2245.01,2312.91953004088
19674,545.73,501.730226905531
19677,878.26,874.165802283793
19680,1067.82,1176.3512147908
19690,1494.1,1663.45139534543
19694,413.8,374.615797075958
19728,685.88,559.342144707017
19730,387.17,447.111495298937
19740,1269.61,2007.49921888487
19743,1228.86,1700.89827781727
19744,658.23,686.440521890168
19747,438.22,467.779308432783
19769,829.7,1187.21176416609
19774,1051.33,852.789428614658
19776,1152.67,1565.23974421333
19785,330.99,405.040236574493
19790,1042.36,1567.79370427195
19801,949.28,1116.1321192702
19812,2228.55,2299.47589514996
19819,833.2,1200.87059693231
19838,779.13,748.823331258874
19855,873.09,908.567086672559
19856,884.96,631.047943288255
19859,651.39,597.848931260403
19873,391.42,421.847215552504
19890,1559.94,1752.13073687953
19904,671.95,675.166429617007
19919,509.68,662.345972201665
19943,938.22,1013.03619218867
19946,626.68,801.704578754955
19965,1946.24,1828.86557806267
19967,1530.67,1364.13213045266
19970,1660.12,1821.90297497889
19976,1244.65,1439.46162164951
19977,1496.85,1396.27708096448
19981,666.52,789.090683094945
19999,1047.34,984.804704168023
20005,1637.79,1864.82469614379
20006,2879.28,2330.8667746696
20020,2226.16,1486.16595124384
20022,1300.14,1215.42492570892
20034,1106.4,1306.17145432184
20054,1409.14,1244.03348516352
20073,1397.77,993.496252343787
20075,1965.77,1889.10654177422
20111,620.12,732.192931521486
20112,550.25,531.295587313279
20118,1757,2008.22683969365
20120,297.93,224.527210197169
20122,1051.52,958.150252179038
20128,3239.62,2822.23956915227
20131,2034.8,1756.07555549112
20133,807.45,546.729310943641
20134,1212.5,1369.09478072589
20143,1448.69,1365.50297771222
20163,753.81,728.898756744303
20164,746.93,737.400947810804
20169,148.58,183.854717738151
20173,550.04,536.663776343103
20187,2592.01,2474.9853799233
20192,2303.15,2002.36065792707
20203,1102.67,1022.35177146356
20212,1723.47,1573.22081103311
20228,998.68,941.235852958572
20239,1564.38,1636.49479676133
20253,537.15,476.000312071114
20279,1606.54,1758.23413875826
20294,614.21,645.866247438098
20296,3138.77,3138.38377354415
20301,1429.11,1523.77775827298
20322,1152.17,1512.93752325663
20323,2672.54,2184.10575578586
20329,1452.78,2123.85639701654
20330,1249.01,1641.56736341543
20345,1459.01,1994.34531518691
20355,914.28,1130.70164141853
20356,2480.67,2223.53098389883
20364,669.07,703.566813113405
20374,1366.51,1247.87529374394
20390,2571.29,1504.73160131397
20396,824.72,1035.73258173869
20399,1605.13,1479.62334676251
20420,928.36,930.917540666423
20436,945.08,1021.30514072372
20444,1067.8,1228.58318162101
20446,1105.96,1155.77215598705
20487,1057.98,1335.92884710461
20502,1100.67,1048.3644664617
20507,551.08,900.718254077434
20526,1015.62,1826.16643379236
20537,876.73,1525.6534776082
20549,624.71,698.400442336978
20566,905.05,897.005875639381
20573,1165.74,1161.6864819199
20577,521.74,371.02000710152
20593,1791.11,1910.52861319491
20599,449.87,633.961853585549
20617,1153.6,1053.38285854025
20622,1144.98,1368.5225382655
20648,1920.38,2008.5460900047
20654,1239.11,1572.67034689299
20683,1256.74,1458.46609619421
20715,1482.67,1702.81084762063
20729,597.24,645.828861835719
20750,2679.55,2947.07284235226
20757,1226.83,1284.84534583894
20787,1020.95,1208.51230358644
20808,1718.6,1820.55841493456
20820,1332.53,1490.65412937059
20821,2087.14,2098.44618435496
20861,875,996.971973823122
20870,2252.11,2498.82389419593
20879,3717.03,3699.6249870259
20920,1632.51,1495.72419460009
20936,1043.61,1039.44384713609
20948,1250.16,1409.63816724639
20960,1563.74,1327.84131200613
20971,1161.07,977.532076328744
20972,465.32,724.620398273439
21014,3718.03,3736.57249834567
21020,1467.59,1458.63673861528
21022,1078.91,1189.09566258657
21024,2139.62,1868.31806159568
21039,880.15,1110.48278486757
21049,3199.4,3199.04251126437
21053,1564.31,1654.83779924951
21093,1352.33,1383.7315490512
21094,579.52,729.318304802962
21107,960.750000000001,968.021748177062
21115,1244.85,1628.28371578688
21125,1094.45,1245.11107988818
21128,255.13,250.132848501448
21132,1740,1777.75035227983
21173,788.02,839.424881376983
21176,2154.78,2053.10807918067
21182,967.85,969.47077378228
21192,2237.99,1999.33225465032
21194,1834.32,2365.61677712361
21195,935.06,1204.10025590527
21239,1161.91,1651.72184239678
