"trip","sampled_time","non_dependent_time","dependent_time","population_time","first_order_time","second_order_time","HMM"
1258,1612,710.584177605023,696.254640948035,560.833745585919,1408.11363133211,619.423155490894,429.898832098342
4126,3051,1405.82166522769,1678.87595747198,1764.94815314044,1218.21563736941,1569.21747885417,2014.9492202954
4799,802.177999973297,2285.36004727146,2101.56533710651,1915.40366428401,2167.3344837241,2187.99355872054,2231.33697280524
7624,464,1325.82151724783,1249.52439607047,1197.16380848563,1291.77581675178,1396.52412788805,2097.67121457382
17197,938.355000019073,1145.4183062656,1064.07133483004,709.038177929307,1075.95798335123,1191.48987855314,2204.67512289522
20874,1775,1210.28655882784,1363.99053687584,1947.34339420449,1731.56371976841,1615.42054114139,2108.22924740435
7623,1297,1041.93513083784,1081.4898994844,895.791626535683,919.811642187233,1233.76151763429,1545.46043737819
21291,909,3369.55489908447,2379.32095356302,2722.20835048568,2707.17783300964,2359.17182217621,2444.53651155413
1206,875,1208.53270827998,1089.04812212732,1672.66125434531,1721.55496069115,1237.14839221039,1662.25047944521
12128,1082.11500000954,1298.06700113029,1489.03249186217,1371.56401543334,1317.76374394718,1270.68013140246,3612.00023259176
1482,143,1301.73773836112,1551.46856505419,1626.25102069638,1875.02152429848,1655.54317726795,1819.3514817192
4429,1100,1767.70395588461,2291.25777884156,3262.47154441667,2242.84673551463,2296.646451615,2643.55512026701
22142,319,842.041222901806,823.098820520286,1063.76769292409,1121.10852943548,853.10988682302,1178.01179770026
16985,326,1645.23548251311,1945.44634429139,1659.68253447901,1532.21769668173,1576.36488219134,2318.05533116381
14471,1015,1029.96931474785,870.710658316465,1510.32321427639,1012.045368076,798.288345400985,805.036256211094
22618,3766,1341.78335584079,1618.08090161108,1076.49599850176,1308.93383814448,1681.18458752318,1087.03609108523
7547,2629,1410.68289641126,1476.24949348099,1249.70808455429,1097.37069081798,951.843687696928,1127.51201244127
15220,922,977.27712757522,1017.93368722394,754.338676974101,1324.13257186349,835.418309185188,1594.47880737965
16183,1378.59899997711,1412.71523776503,1292.90409948793,1000.81445999591,1524.27235967098,1373.56819510725,1762.86662297414
13435,2422,2758.09069898084,2521.2597480918,3570.32430889011,2274.06460036789,2275.0735060566,2260.04989480428
2744,808.5609998703,2051.03062756588,2579.77935397115,2048.10640709431,1970.74601286848,1884.04774022443,2410.29316102652
3379,964.319999933243,1755.58980018219,1726.65458861006,1761.61385455983,1770.59532216739,1878.35112423406,4066.51717292259
8168,1438.17700004578,1344.96408308848,1700.91123367764,1931.91337993152,1497.08336074448,1438.20921962095,1946.22105583454
10217,2290,2031.4685562482,2344.78175580691,1492.5519182951,2018.83147778144,1623.77555723486,2116.85091812823
15253,986.101000070572,1761.90782786367,1658.83683218625,1464.21472421271,1806.75132751589,1540.17700902105,2355.27946769164
17759,1048.00099992752,1476.97212001328,1049.85178682399,506.089947130456,1346.84747424763,1164.45111898594,1564.72207731555
18983,814.005000114441,1335.14711347114,1440.64374665828,1664.67921455217,1378.6628780274,1304.73344784894,1570.57182990626
11010,970,2234.94934318999,2053.18945560971,2338.70576826641,2594.80945453631,2570.18092935838,1738.20778375117
11011,583.467000007629,871.213118927282,892.352677958096,891.818950452732,1008.26362750004,864.861876658869,2725.68881008334
14982,673,1998.87137774746,2186.87431210386,1900.1529021062,2202.88437724582,2042.15283877164,2333.36571016475
21358,933,1285.26838553576,1290.28502081232,1235.98482564806,1523.97115614714,1280.80623673265,1653.41401115766
6693,627.384999990463,1087.71355343944,1078.47800548324,953.816557452114,1109.53344001392,1091.91048402555,1561.37000331697
18690,667.036999940872,1111.75438104004,1096.83162638122,851.660321579295,1240.34378661513,998.318677580369,1007.49970011275
13979,907.483999967575,2674.70136597659,2937.97713518224,3399.94665704782,2879.87351286475,3156.31647652342,10378.1275097419
14670,1792,3205.78689916006,3084.21686442868,3019.98610430963,3475.2804347342,2905.68368123608,7202.33925130762
17532,1762.04200005531,1083.62872142473,1125.62723718069,835.28675099941,1006.03333934712,1290.4338041204,1178.1049474907
21263,994,1874.17965299993,1819.98848744386,2057.03339274931,2529.23784833873,1589.65611545701,2232.12390428761
18179,859,1900.29178142475,1930.78601187475,1729.57869815552,1907.47598590913,1807.63707249797,4219.16361362783
7413,621,925.355551442947,1038.36558657526,761.354164607053,1036.34940192497,1399.82079016599,843.242560241379
8224,203.901000022888,727.340068789408,568.693996931646,477.373096203962,637.993067775193,661.183745120087,604.45694415258
7600,1730,375.756392131473,360.456456884705,283.093707643884,396.410379148261,272.739243736775,144.695257156683
18918,1086,1603.54019384862,2769.22161856337,1571.03769967884,2121.96319035835,2022.66531006179,3013.57491381376
16012,356,1916.41922142065,1427.14900998731,1739.16721621031,1537.25475913045,1497.24012710393,1647.03102554334
8041,1017.89999985695,1278.508785568,1598.0311726384,1820.88280748655,2469.91221167075,1239.42879339745,1663.66821025107
2687,1687.04200005531,1673.83955647307,1898.8016848182,1231.79182383254,1700.39674678086,1675.19491140689,3096.64932794882
6505,567.15700006485,782.124918911529,832.168305585908,1327.63847211762,955.206483157012,1020.76636149086,813.254424164189
1840,1318.92199993134,1122.6696889831,1226.89216799576,1131.32499821878,1508.65914660781,1904.77444993813,1637.9387248602
2641,1512,1559.12232767172,1349.87133193556,1145.07833152777,1393.53939474454,1607.82615953494,1064.84884097446
20300,1062.61899995804,144.248102261388,159.246718370386,192.00498808352,132.242563402083,286.300721790593,346.073050469494
6601,1012,1337.261116426,1314.06447352149,2065.21912553458,1373.62826259556,1582.24323030869,1223.3526319873
15116,337,1037.99413068873,1407.91042298629,1257.63337178281,1329.01635440395,1073.16864211234,1428.35389673044
18596,752.99799990654,1730.36458093655,1628.46380830879,2344.28857788294,1729.19419365468,1553.48551224113,2123.54720933763
21927,617.874000072479,839.87261762757,579.218543842665,585.922551116316,839.827159691467,671.427158712059,984.231990364661
20191,1814.91799998283,1633.10109035896,1714.34719430346,1715.37321657298,1990.47093637498,1651.75193323638,2147.71071337616
16965,716,1728.83184501227,1675.61854001422,2089.48972382453,1964.93553144228,1887.17734741038,2184.32638059295
2203,741.858999967575,1507.39815580105,1577.89436846284,1257.46953917169,1381.94379123927,1835.15729715184,1891.22337719845
9104,1610.61699986458,1023.15890453817,1028.44040077962,1079.78486367219,978.372353859505,1002.99624725951,1601.56983822987
22774,558,1476.15133962698,1513.63231068887,1565.87122619705,1352.52199599501,1525.48456692298,1815.45022821931
5570,940,1131.6613707525,1053.00836429622,1137.4897233262,1057.61615441179,1049.00750109389,1377.09261918811
9101,917,199.247204612762,283.101103564276,337.280908532634,287.379615748589,178.732353972247,144.656561893554
3960,1270.76699995995,769.432134287235,929.992333444265,507.931584855021,1247.14169852983,816.918044254677,431.78851122
7362,248.014999866486,365.827179929369,337.860902698005,284.445568099896,246.305423889541,227.217564381533,165.103439390746
16094,1310,765.039307122702,568.688854658175,661.894544685273,598.406775226478,501.273512552153,378.574878950623
35,939,1190.95041056758,1243.11938991572,1489.9323647535,1214.2769694162,1264.64193508621,1470.00671993726
9057,557,2479.08358025725,1885.69811321383,1928.50317572526,2231.14391426264,2194.71580668294,1737.17953055086
8549,1096,709.451166189763,500.1602833239,368.843027323536,551.241984350096,673.407722606299,218.654754941883
9677,1020.07299995422,2303.15913730306,2330.72297137184,3718.7456808791,2211.87004793814,2182.42010918818,2604.91424827682
16776,923.986000061035,2632.76228769814,2640.87651022638,2952.77464248356,2220.81836925335,2890.56681001708,3921.70173300906
1041,1694,1059.70432644045,1025.72108281495,987.369338213898,1032.88118453817,1392.05897776124,1394.82893291369
2585,1212.84299993515,1239.73275435879,1274.83063016012,958.360427239724,1227.0784334842,989.964682763603,1158.23596451235
8634,1893,2776.8480225696,2823.91987322943,2370.34173610171,2321.43210604775,2344.25037682845,2985.76631148107
10185,1827,1718.64611807962,1946.97676941939,2015.9509413643,5533.67755113107,1515.50107983251,2360.91151729963
10536,1919,1330.92815880597,1531.55961043158,1390.25893594087,1527.10240093564,1300.22605175133,1794.3093666755
12083,1735.69799995422,1724.89726182454,1463.16580724421,1405.73805051455,1538.07778580249,1311.43398120021,919.601696824338
12283,1071.04299998283,2414.92377892369,1979.83596894227,2933.34759639025,2353.09580506775,2169.5138327025,2608.47486663246
12902,1274.02300000191,1637.16694202321,834.878862264827,938.691717937575,915.719767385747,1005.64294107701,1418.3540663238
13500,2006,1351.60735951921,1250.88668711081,759.311088261504,1184.23381763173,1337.23555366923,1145.56686129488
17298,881.661000013351,1392.23344152741,1643.83295815651,1778.56891837468,1778.62029386996,1620.68972028816,1708.09333519916
17596,1009,1083.63722683801,1178.32794190277,968.463122768887,1106.09903514404,1208.55714058986,1231.89331084551
20122,1048,900.587883461593,926.278902961934,883.130693384751,888.164542787605,989.887017902112,1020.69406688711
4549,1253.22899985313,786.999759827494,218.043124512534,341.528601193709,311.545953985683,257.342890154698,174.589375878839
7392,898,152.425406730576,304.842243243775,204.959621062395,241.218894919563,190.397817701417,65.3053261174841
6095,964.595999956131,1307.68819637167,899.613836198375,1046.12859546386,1078.78032321991,1056.64476575124,2056.62251376388
11855,646.134999990463,779.970164569437,732.991318912158,618.733584541998,641.479361193939,723.312286519624,370.670841891097
22522,991.141999959946,1752.97880538243,1746.06865889021,2458.54167434964,1338.23723706318,1471.52189505847,2125.49607516123
14846,1657,2781.28697646491,2894.32082479691,2424.89320396317,2857.35175934,2735.76351145037,6180.96975791856
19565,1093,918.804852752162,989.774292951804,757.524839511787,949.188173928012,822.077109057576,1222.51318355645
2099,825,899.884341774162,766.619345623336,949.014805720787,934.129895073547,803.133428038239,1377.69153618607
7346,2104.12199997902,1063.43375570912,927.111740535,947.854458286955,1139.47384507304,1068.65748012597,1234.0189750311
12806,802,30.6037517504558,30.6056785354459,6.64490122329862,28.3660955672535,18.9579646495466,345.247971701935
20964,796,1303.69849610199,1287.63486549114,1632.40133785825,1468.76242518886,1401.88762659697,2236.38847422778
12623,1319.57999992371,1481.31586852257,1173.46607705549,919.331841264366,1007.40475169556,1178.62003562005,1123.92752137987
21322,1181.59299993515,2862.02185032521,2728.12050419262,2615.1130474085,2669.97612957773,2511.6572383955,3551.3757104602
7565,1010,1193.56618910853,1278.83521544234,1244.33229742058,1255.84398461023,1469.16651961197,1212.661391304
19823,180,2171.57350516254,1860.62000141264,2592.58039007947,2051.93214774956,1680.16372552841,2166.36054770385
5089,192,848.369923406315,1137.39436089104,424.760770284876,525.693047700206,739.713560957645,764.139880408665
11462,1256,1902.57384929762,927.05873358361,1515.14220232308,785.349206224102,818.941685631911,902.66223309406
1131,1870,1682.31280084303,1514.31223042106,1634.7952571038,1336.53320883993,1517.53738900201,1715.42458489654
11959,901,1625.47301744377,1315.83619113281,1977.42938053722,1458.48767794452,1377.87143629384,1821.44960079028
12040,905.694999933243,713.064030041097,713.068619196072,547.849758064245,910.554628877555,883.898186488912,1227.20740086818
16466,654.786999940872,809.544416695401,742.902577431585,672.77144883332,855.414502390902,816.026271014214,795.758274048239
14396,964,917.233672942869,741.759800934897,528.895773073053,575.685018848872,740.537543627617,774.512167306753
20440,1989,1593.66401287987,1609.48502802249,1865.85481054744,1809.38378086126,1689.03122290427,2601.23609146293
9279,1219.88899993896,1190.25989469203,1356.68020788209,1192.44635483789,1115.5086108298,1054.0563250224,1035.53070491953
15225,632.986999988556,266.019361802881,313.49340124365,325.201482388901,228.403398767911,298.697546713797,770.566081431231
20135,1022.32500004768,873.172020047349,820.218820966223,1028.95996667537,910.272249888097,857.788941713119,2276.34228952065
18358,616.022000074387,831.451553279873,796.638164376558,878.151392486466,818.464869461561,859.907497598258,752.588627098617
13580,1034,1755.19178523631,1746.58432225082,2703.48032884531,1685.29735818099,2117.18994589646,3005.91963253544
22110,1133,2183.09250415,2252.19727329478,1722.10932466106,2070.59985371452,2113.27457403464,2164.31036762345
17401,2133,1583.86298162495,1952.09499767983,1958.27278804887,1614.41847306392,1819.57915558335,1630.44246025401
6089,949.048000097275,387.327745296315,385.665740498777,466.488762630254,385.445672342093,385.246248384453,656.526137617059
15622,136.783999919891,1751.9555225251,1453.99077834151,2052.13630327638,1372.63152711632,1438.30617543317,1048.35270599777
10044,1033.66400003433,1478.42721739033,1361.68466869703,1420.55807761197,1538.93697994549,1266.47781454147,1599.2377228662
214,2159,1456.07132063658,1162.02947883186,1178.3860773804,1175.53067834079,1259.01326324511,1710.47470748926
8011,239.15499997139,2258.15090126845,1899.19539145769,1883.04461410907,2053.46746043691,1994.3459023925,1117.3829146133
19816,403.003999948502,841.051488977915,840.291778742228,768.546814088643,806.936452137511,1065.78639163618,992.115494273031
22754,310.651000022888,839.207976058592,793.467986503535,731.819269012025,757.269095351716,775.937747421091,1815.65884684603
13018,746.614000082016,635.45335401307,638.893529458714,625.92334017523,643.846513200946,640.503994064396,631.476058873505
8357,1216.8069999218,1811.61651204391,1599.65145945855,1759.58245909472,1942.27086211284,1665.86346050684,2620.53797509825
10298,1971,1192.34777024978,1129.28482491095,1339.10703290048,1282.1474869957,1140.37490705749,958.698035040059
20511,619.266000032425,2143.82051393936,2474.39331072195,3054.38249832741,2205.21068080555,1888.34555735618,2211.61587145837
633,1403.03500008583,122.49884045938,125.640248508713,55.0906079360296,123.727117112896,122.842626458663,82.8158366797013
13827,748,1562.34298008039,1563.38425920776,1527.56358547492,1534.93863459357,1505.13109731128,2074.17006797768
15034,850.213999986649,1651.87094271664,1694.08732875602,1353.78349395024,1512.32816186704,1678.95048135559,1617.42304041943
7663,311,703.40938519132,721.277483423515,546.420557738369,626.805511493052,589.721872428805,1059.53618416112
22866,1477.01900005341,3193.21488190547,4339.69184925638,3333.05984346761,3215.30577419885,3168.77090344947,8986.37784830374
11778,535,947.846859823593,979.147685377713,924.713903169153,988.824525105635,1204.84761210959,1008.23897527245
4703,1535.77600002289,1266.93217794555,1222.62582307952,1801.00781846892,1145.14704494563,1169.81439270473,1961.15616870518
3687,1044.0490000248,384.121240564703,396.126281460285,379.919172983834,456.252421386546,467.536508059985,622.444353447811
8588,995.746000051498,1403.32628520213,1541.15372471873,1399.33534572338,2072.57266444689,1433.63777876764,1890.57137141536
15514,540,1318.5911333652,1190.38338175414,1028.67874413761,1338.29791621479,1672.68819281777,2690.44797979377
11488,3874,844.555302706194,1053.40237656494,876.942322009243,942.379010272407,795.050720330475,759.607980188037
8010,1177,806.215214852928,660.023622891497,756.370266603888,512.547312765976,588.650502644516,846.179512182255
11548,1845.00600004196,67.4843938224979,88.4551708877425,67.6322576404289,76.9222945396958,74.2357786974451,138.532515119371
17385,132,204.423975646408,428.685193382546,201.008604175068,268.477801543018,245.984209609078,100.091347463575
10488,1154,1293.7564074994,1064.17127075113,878.006417546138,1030.80640851938,1050.98230383595,834.660477912858
21119,956,1114.34756411188,1074.94873580076,987.580314259908,1219.07654982507,878.833733948476,1531.49467600277
22496,1051.05999994278,1030.64630580396,1057.64503767395,888.47866095046,879.905941998291,893.242074033107,1332.63570504413
18610,1028.8180000782,335.084230870161,454.215222633585,257.074835269431,283.2768316706,420.999729540232,402.262458151992
4871,1766,198.747603340868,237.061869576534,354.840760621948,226.714089527276,239.877240489737,201.282539717852
16963,291.411000013351,198.707677531964,257.507763387966,261.196016202063,288.337264032814,187.809740329134,180.557235624727
4836,2244,552.978617782371,544.992815882325,487.150892199241,582.585883504422,637.210306928558,485.350301365873
12384,1787.43300008774,774.09915713643,770.146539570974,1078.09395757048,764.143056610037,750.618105385639,1061.42844276506
811,1306,2742.70672033548,1147.18662393004,1122.54413380438,1250.96084373159,1134.81209604742,427.736350536924
1938,196,454.419074545326,484.391927941183,419.028473311775,444.249678741128,364.258517568767,573.488925430871
7911,800,157.853831618108,133.125781934681,175.833897175739,156.305084776086,142.330931422296,102.961859613441
57,914.34299993515,252.790833844346,163.876361403062,148.135218209972,135.902143408748,202.617317483884,296.148057797452
312,1520,450.107523017299,437.430544824807,187.76593713559,508.330301680092,812.029301861224,288.033898997039
2113,1162,140.375030947697,187.073393744562,297.283925992819,116.657163875725,116.474690343527,140.088124489338
15900,426.016999959946,257.926371624987,258.70197747583,96.725859161805,246.946151348396,296.326134290938,135.763346430513
22161,1354,737.802452380505,937.188325299602,579.462806377179,973.003311846006,696.852190402973,850.73383545385
2180,520,582.993561950016,424.109217111085,468.336932935033,456.578264196506,508.09787508921,636.49139723868
16929,337,1468.18089809837,1153.46564099012,906.691894528138,1546.60317641722,1381.09661849391,1540.41738312356
21136,844,1975.68568933568,1760.17545823422,2464.6766097023,1803.24377866575,1673.21305463353,1653.7289659478
23,924,1198.966691046,1202.11484706253,1069.28411047787,1241.88587442477,1265.2648668073,1788.07259033731
17734,1046,593.671230314246,603.704065931221,684.192167621687,592.405099840625,654.617140798152,422.858675532732
258,2783.01699995995,2403.45888022176,2315.68985309661,1524.01833334394,2216.16309601058,2069.43648369261,6242.14489850346
2324,783,1374.73048489398,1318.38688705327,1468.05962753315,1191.00962006008,1234.87110643289,1615.68999602709
4135,822.023000001907,1274.65286369744,1436.88207564656,1117.42391109318,1160.16966847448,1269.48088191525,1238.49026926299
7228,1180.91700005531,444.304975364317,675.760105621701,409.137855742542,459.104167374796,598.086064919784,676.677911259883
21929,851.000999927521,1317.04755990163,1010.16982603494,923.079306522953,1073.16604709741,1285.9771254129,1296.54255702375
352,1715.14400005341,499.876585247084,492.920638104317,433.55768775892,528.12254147314,552.71734269585,460.303801095984
6117,1177.5680000782,132.126252310291,149.054201250075,93.0080281082473,420.06565890271,169.842754143927,665.090368025508
11569,869,707.272834862244,743.301771350746,599.240513482701,777.212579666292,880.579572670653,892.35640851666
7834,2424.16199994087,344.740231478912,417.12488169857,337.323557429362,304.297187427141,251.971615191099,323.411261959634
21940,798,1857.17470254248,1521.94564518976,1154.84719133404,2496.19338183176,1351.97449693034,1762.59856190105
585,1639,745.668700779009,704.84618215221,779.128329417865,831.006395051715,750.718893389943,820.917343844354
20924,1161,1978.52754596962,1488.41114616204,1105.83119526843,1900.27348244727,1525.15852563471,2029.1542548514
9622,1437.5039999485,1400.71651771089,2104.86353347419,1386.91575949035,1427.85919255371,2626.92966474415,1919.65829999345
13690,640,1033.61221032109,1003.33540313994,909.411787587221,1044.82614316555,824.804306050248,707.76269850057
11633,1321,1246.82139432478,1483.9639848747,1840.4658039732,1148.24544483044,1353.18184953795,1708.16994514643
22518,669.214999914169,1522.48764334996,1120.48032402104,1059.29696837637,1452.12934112856,1080.09084059996,1276.33168105616
7612,1287,1672.72990454131,1771.78476056842,1412.98744029577,1720.94418421573,1509.44437660095,1945.27093058599
4265,1878,249.606941219234,77.0489348198034,274.483032505448,237.623556713742,252.077308644321,243.04438649292
18686,534,1145.81487732214,1395.37902569383,1479.70499570028,1309.1957610143,1816.36120657805,1077.84685705582
995,1694,3596.59985335187,3949.58623499188,2856.15486850668,3511.09251390658,4007.92958852166,5440.25041794132
6566,1909,1441.23519866889,1659.67519133704,1408.63187267028,1375.66948070958,1233.7893555246,2819.67765232274
12415,1689,2927.61406337382,2279.95593337745,3231.17258998696,2639.30400310434,2591.32582412225,5504.39172002995
14194,1537,1524.33582170863,1525.50006712367,1944.39083044851,1559.41834308523,1439.0088095208,1886.48430926506
16848,1225,1469.72892154453,1530.72982604612,1177.61909418987,1424.07423012834,1245.1330782363,1430.21057965987
704,1638,519.402784453704,509.485304653511,750.682080221264,484.842040524911,625.330634116418,730.323507540513
10199,609,1588.05330747833,1590.64153668394,1017.95547689762,1906.06325511535,1954.76842687232,977.755515797839
16155,1072.89400005341,3799.47871211642,3982.30567547255,3436.13541350253,4123.83664793833,4171.43065977341,7573.29893461416
17889,366,999.169505871512,929.914775951497,1009.48510884146,843.336206361053,895.999656052585,935.007207443531
21651,1137,2019.01458485263,2619.95377041347,2665.72784705145,2254.049081639,2320.05913694558,2923.66890424017
3451,1883,1544.40318502813,1385.22758027709,1664.32394415475,1376.5547594371,1528.73592485499,1950.47190467398
10781,782,202.7091979418,206.606699680115,208.016030594296,184.686414565151,133.435967021279,223.818497555754
18371,1530.97699999809,868.260310371235,1110.19191223947,782.877100776215,978.440692059901,972.132212034082,695.904598098601
21057,593,810.180398304256,709.928743053393,717.359292259242,1447.46718143671,559.015438681475,849.789234636959
6607,745,1282.36970395072,1187.65559790711,646.801210989781,1011.66672664738,1196.34686979785,1200.71964978357
4987,2173.99699997902,1506.14649696627,1385.66014547366,1455.29680289746,1348.0733285638,1331.92660347656,2339.31099735803
13601,1038,1380.04609362083,1783.04018086567,1221.72750085715,1645.80369084155,1428.3187651865,3250.42682901472
208,1646,2474.45564962182,2615.71131521967,2181.50221788277,2586.72438269682,2481.68174595985,4258.6651900874
10509,790,1065.98381463729,850.536105456832,844.71969165888,852.662271295124,709.196086172135,589.898190077429
11607,1743.99399995804,1855.99123594128,1490.7179791306,1123.70079695491,1976.1963150613,1699.22567149522,2049.95155177748
15127,1523.08599996567,1376.12028422396,1593.87217520769,915.902654236156,1581.13515121896,1413.30854032384,778.833020117699
20865,1221.91400003433,1885.49449605304,1503.2645024456,1195.58397131591,1349.09702521758,1694.1085003635,1460.63080839914
2533,957,401.046428869957,465.827065465166,369.866331780105,359.494533287556,374.434002074717,328.488373417429
22616,604,716.885356683594,708.806118996407,680.846009926303,726.227612481005,747.208635910047,948.602130204794
1315,681.335999965668,678.411550407782,671.227125716064,1300.88593917579,592.95082298012,603.819609536447,777.700902736369
14082,2492.23399996758,1561.54857441727,1373.27217345914,1650.84496659106,1687.38702738047,1668.77956967224,1191.17187409077
9273,1830,874.718729089403,835.619838161982,875.199996257112,997.493616652981,980.645522367025,1302.94234282919
19247,1482,2238.32565545771,2571.32055693966,1922.26984665591,2552.75752534765,2715.1615276221,1838.78504693244
2736,1567,1214.31307917438,1418.07556322188,1155.5557766008,1118.42731839115,1269.89109122532,960.46078113293
7372,287,77.4316091045625,70.4545119715637,72.2150121785766,76.6897590868565,70.8308391931498,90.240952922948
12820,287,1373.01758363925,1369.66546891333,2364.41405246153,1374.93073912109,1312.51244494947,1223.63626674817
22455,1371,354.099913340578,406.236952705216,363.681232553522,345.989248200078,353.812687592294,172.73387355698
4102,97,708.727596297777,794.052553447387,760.346788132555,708.473040096344,641.528361993904,715.829866017501
21177,746,1197.17820439224,1244.58120635818,1683.99329443614,1296.01520673277,1219.45022285035,997.073661821215
7540,1601.16400003433,665.072266552654,891.930310924745,628.092100528977,736.911200402475,748.645552509233,974.285616373948
4973,1080,387.275971519682,417.18380400289,323.458684188902,438.067789714899,424.484133474162,1119.62181964398
12238,1435,1061.85304937502,1337.25234194002,1713.91804115694,1063.63452562622,1191.91724529869,1022.01915760128
9216,2595,488.108847334837,530.767917511247,338.068268652852,432.783691465082,471.101456494696,396.938714650758
3738,1015.9430000782,683.086767171793,284.158146075601,379.793763611741,336.830572065822,268.575696859854,272.182320399028
760,657.107000112534,723.39514736518,1000.09853167332,684.624754571955,788.226934457708,932.516307194018,1001.76926034882
8352,687,284.35047954538,222.200543553826,216.769035755436,187.45664693251,204.566469634361,130.43076452349
1329,903,449.635865806148,492.096489132309,265.097281093536,472.676344015094,451.152269790597,377.169044052131
8383,920.496999979019,496.392944326074,535.724485185022,294.074428185446,432.527504357637,436.45666801711,376.550695561036
21920,766.102999925613,216.478512170167,227.549409030696,70.0667784287914,285.672140277115,160.096634738172,132.690421285099
11298,1173.17100000381,1165.79053023841,1122.14820519672,778.879307590072,816.098279109811,792.43048012082,516.485456081513
12245,1453,1388.44329505952,1862.75279887428,1675.59800726048,1769.36834465189,1605.77546326283,1571.38648041362
19147,560,189.089153071203,198.827132063484,181.308253114599,223.240483136075,214.595277910698,125.23234687912
12112,1335.60599994659,742.07813845465,738.773253913093,1134.64598898019,721.978030900109,760.954017135727,2282.00045989207
3894,1053.86199998856,772.979817419279,1100.91234226865,1271.67783909428,674.082121003411,599.299961957678,827.93954595049
6643,2219,2123.57746003716,2230.91276054627,2019.56574241133,1962.22041303934,2657.95899538274,2461.7599351449
12266,1220.08599996567,2212.32500308514,1750.51440407881,1953.8976454168,1878.87510105304,1873.86673018926,1600.17863112639
13533,1456.58699989319,809.348466952832,771.757816055894,493.749090616189,829.020020733653,610.711047489594,1068.64587483908
19923,1409,1380.48356728426,1343.46414669385,1276.82142105505,1632.0676839179,1354.86623088457,2212.12061215865
2970,928,445.891888597265,468.244009880961,415.046970154754,456.080301277705,493.469730140378,820.491307882186
6075,879.796000003815,669.980425616041,671.069548679905,849.202140262682,694.423509623496,584.765285568582,929.334468290162
6309,1192.02800011635,737.096206624027,553.908729047526,584.737420149395,686.40193933693,734.88704217994,675.938596272431
2091,266,115.7400322658,134.641244922649,74.9745048611107,113.366482538386,115.333342779284,110.728256386302
20883,245,563.54042758382,270.921082397246,275.591273101651,10678.2452753258,1391.15799853556,374.130316207178
3011,972,107.652376731246,128.665185949655,49.5989510214125,268.684892112119,182.978659299251,113.842364060383
3264,1295,2156.24642576446,2358.75926834437,2073.03340629181,2355.61429662419,2191.1430818953,446.963212601092
3367,2041,700.750772689113,745.713275155647,622.508523570385,608.940344719505,690.173898485659,521.089281457183
5561,1318,212.828782976007,107.387709418685,142.54186124209,195.277454699482,141.047324327134,179.186908148799
7820,1306.01600003242,224.28810519971,220.887766587735,231.832223528431,233.855358595643,208.081591126594,282.346398399443
11263,1473,488.746589565297,1148.08944361079,190.703794970311,1043.67091421677,237.564743948422,215.082593608716
14674,1223,1097.57285197389,1202.20599337435,2137.52596393774,1011.58637789601,1274.23079736973,1349.63708762329
16540,951.93499994278,1974.49212301732,1951.71197456493,2078.72347673424,1974.76830713417,2109.69492490205,2906.30412794716
17622,357.973000049591,177.015914664604,107.341417291408,480.602827060209,155.701697411338,200.629320048902,247.046672729602
3000,1116,1668.65931253159,1419.1077377058,1455.02500164852,1377.83072475002,1568.23728551697,1175.80724546183
13123,1533.11800003052,553.329822886856,679.427414396366,554.892809298696,1035.08281104836,890.635389776091,511.762192764778
16696,345.986000061035,964.640351227536,767.69548794158,832.223880095409,845.792122936109,777.067893656868,1143.95283914028
86,350,403.930257234868,366.466165984442,394.780843329753,418.978154300043,401.94315975527,1878.85256448676
12493,1349.56299996376,233.511627742906,118.492993029058,600.136136281794,124.106703171579,139.970502711179,308.785267293351
20652,1135,1828.11657122527,1634.2096918917,1573.3826623439,1692.65807713236,1843.24859875554,3635.71056732276
17113,193.592000007629,1808.69258268294,1585.84405282714,1554.61973137497,1552.69275505661,1733.30364691905,1635.39186335034
17840,476.131999969482,1994.48236670062,2278.22054367685,2543.71019914198,2034.51796665527,1424.23447652601,1122.05659299931
14207,895.467000007629,762.789784415207,719.097488420824,1018.04588079864,856.768411113564,799.89167254677,731.631697191811
21768,896,251.874520190736,163.87360852564,385.431463411531,273.191528403102,217.113832751816,130.520039933649
17578,641,967.324475625157,1063.82268082238,1031.36789189296,803.701700885892,1141.12675514776,897.977520820595
9347,1305.87199997902,2483.55563980625,2321.52393588177,1971.1169714386,2116.26561346806,2336.76797490064,2590.1535518015
12074,772.549999952316,544.16002732933,567.361834950653,507.008485516647,511.412186476084,536.403526197107,612.526446220101
1728,237,486.306461144236,552.064649800523,384.905691750836,599.131496512311,552.866100713667,488.538716966208
17000,404,471.228081972469,410.411661939765,297.766253193295,485.975580164084,512.443631324089,468.057668677005
3968,1122.35800004005,179.242730552129,204.837148903272,194.882618768195,196.902819307987,175.002581445034,132.782173526853
18164,702.881999969482,1386.26538743135,1398.14983161787,1342.9465839904,1455.02435638915,1755.58183374142,2000.21717923616
21643,972,304.545437954072,350.888357811541,312.363094435127,296.17779561468,374.978219618778,495.915630734779
21960,647,138.842174078586,174.045255031828,91.5070686836138,112.646697764975,187.960610352006,92.5524346594327
4565,864,865.557129817337,961.523507412233,884.509240701186,1550.35224022937,1209.5017465509,882.588293310591
17842,425,205.69771841156,172.255099879696,88.9645255299271,128.050062966103,190.406845288722,201.211949407969
