"tripID","start_time","end_time","duration","distance","real_price","payment_trip_specific","payment_population","profit_trip_specific","profit_population"
5480,2014-05-01 16:58:16.079,2014-05-01 17:31:59.088,2029.56,25427.684,36.5409756,35.4790457541392,33.4842113334691,-1.06192984586082,-3.05676426653088
5482,2014-05-02 07:29:25,2014-05-02 07:37:47,542.72,5157.738,10.6160175333333,10.4129566403425,10.8305560778219,-0.203060892990857,0.214538544488571
5484,2014-05-02 07:25:20,2014-05-02 07:36:33,745.93,11486.985,17.3622581666667,18.0720262562624,19.6370453890299,0.709768089595773,2.27478722236322
5497,2014-05-02 07:13:56,2014-05-02 07:42:13,1705.44,16191.668,26.5539412,28.5641540178006,31.9630284478042,2.0102128178006,5.40908724780424
5501,2014-05-02 07:26:07,2014-05-02 07:42:45,1020.27,16917.601,23.6672359,26.4565060258664,26.2879048497356,2.78927012586641,2.62066894973556
5503,2014-05-02 07:33:21,2014-05-02 07:44:05,654.74,9957.195,15.5142988333333,16.6792641988075,18.0737740740918,1.16496536547415,2.55947524075842
5513,2014-05-02 07:25:44.848,2014-05-02 07:44:19.339,1126.24,23048.312,29.7323874666667,31.6186119703292,31.8055447497356,1.88622450366257,2.07315728306889
5523,2014-05-02 07:10:56,2014-05-02 07:45:59,2148.93,27250.675,38.7984125,39.1914627246081,38.9920294934527,0.393050224608146,0.193616993452736
5534,2014-05-01 07:26:24.615,2014-05-01 08:03:57.801,2272.9,16364.001,29.6409175666667,27.7535491285779,27.5417253757697,-1.88736843808874,-2.09919219089699
5557,2014-05-02 07:39:05,2014-05-02 07:43:44,284.46,3957.187,8.2011783,9.30667331382394,9.7500601778219,1.10549501382394,1.5488818778219
5561,2014-05-02 07:33:16,2014-05-02 07:55:13,1330.65,13656.175,22.3355825,23.0996459598017,23.1676101281647,0.764063459801729,0.832027628164699
5562,2014-05-02 07:47:29.632,2014-05-02 07:55:06.394,468.31,4834.911,9.94102156666667,10.1774577005988,10.6357444626619,0.236436133932148,0.694722895995238
5570,2014-05-02 07:21:54,2014-05-02 07:37:33,956.93,7284.448,14.6701415333333,14.8608488848434,13.4120830095761,0.190707351510065,-1.25805852375727
5573,2014-05-02 07:45:18.098,2014-05-02 07:55:41.553,623.14,6041.673,11.8270623666667,11.6537312588753,13.8019371388482,-0.173331107791375,1.97487477218153
5600,2014-05-02 07:48:27,2014-05-02 08:02:55,932.58,10609.806,17.5371554,17.8256486702154,19.0338617300253,0.288493270215437,1.49670633002525
5636,2014-04-29 16:52:26,2014-04-29 17:29:41,2242.28,18237.445,31.1688138333333,29.5369826979647,29.2278249757697,-1.63183113536869,-1.94098885756366
5649,2014-05-02 07:56:57,2014-05-02 08:13:54,1024.03,13025.391,20.1836735666667,21.8073826377694,22.0440875090253,1.62370907110276,1.86041394235862
5659,2014-05-02 08:08:31,2014-05-02 08:15:54,485.73,7307.211,12.2560949,12.9333658850188,14.5656073514064,0.677270985018749,2.30951245140643
5686,2014-05-02 08:03:50,2014-05-02 08:16:04,1082.34,14930.701,22.1997209,21.6869060141717,22.1764225250629,-0.512814885828337,-0.023298374937081
5701,2014-05-02 08:04:11.408,2014-05-02 08:09:26.019,330.56,2511.836,7.13854573333333,7.54092823231501,8.0648033088372,0.402382498981679,0.926257575503865
5747,2014-05-02 08:02:54,2014-05-02 08:25:49,1388.17,15974.152,24.7189484666667,25.2338343102948,27.0068585019952,0.514885843628129,2.28791003532858
5767,2014-05-02 07:49:36.142,2014-05-02 08:09:31.897,1166.75,7758.568,16.1809195333333,16.0963371463843,18.5990917669234,-0.0845823869490481,2.41817223359011
5770,2014-05-02 08:25:57,2014-05-02 08:32:06,401.27,3504.274,8.39707493333333,8.87591656266415,10.766574240231,0.478841629330814,2.36949930689764
5786,2014-05-02 08:05:17,2014-05-02 08:46:08,2491.64,41034.14,52.9741993333333,60.3249213882774,54.4124071794842,7.35072205494408,1.4382078461509
5800,2014-05-02 08:11:21.596,2014-05-02 08:28:28.538,1042.71,20997.242,27.4548528,28.7630557227799,29.8670916806808,1.30820292277989,2.41223888068076
5811,2014-05-02 08:35:52,2014-05-02 08:50:03,857.22,7576.432,14.4177588,16.2751166995654,16.0243409495619,1.85735789956535,1.60658214956186
5841,2014-05-02 08:23:01.242,2014-05-02 08:30:00.092,443.85,3815.548,8.8972182,9.23704006847784,8.85082404689421,0.339821868477838,-0.0463941531057941
5853,2014-05-02 08:49:16.875,2014-05-02 09:08:08.799,1143.1,15174.862,22.7333924666667,23.0351672747136,25.8270816767018,0.301774808046936,3.09368921003511
5867,2014-05-02 08:57:43,2014-05-02 09:17:18,1209.28,26598.308,33.3564238666667,33.8192104501647,34.3524343364567,0.462786583498016,0.996010469789994
5876,2014-05-01 07:12:06,2014-05-01 07:44:02,1951.91,20576.803,31.7739910333333,29.9336497235679,31.9765708094513,-1.8403413097654,0.202579776117965
5896,2014-05-02 09:02:32,2014-05-02 09:06:22,247.97,2011.678,6.26168853333333,6.3909094797527,6.73776511442214,0.129220946419363,0.476076581088804
5897,2014-05-01 11:07:04.292,2014-05-01 11:07:36.322,1126.14,25537.266,31.9719294,52.1578147674492,26.454787919485,20.1858853674492,-5.51714148051498
5901,2014-05-01 09:03:02,2014-05-01 09:23:10,1228.27,20356.979,27.8373427666667,28.2757114951774,27.899390257475,0.438368728510699,0.0620474908083679
5903,2014-05-02 09:53:12.423,2014-05-02 09:58:22.523,315.01,2288.266,6.85699106666667,7.17431127313194,9.10522572301916,0.317320206465271,2.24823465635249
5905,2014-05-02 09:46:31,2014-05-02 09:56:00,576.92,7342.688,12.7591725333333,13.3470547849005,14.8791159154672,0.587882251567134,2.11994338213389
5920,2014-05-02 10:22:49,2014-05-02 10:29:27,417.38,3771.705,8.72099783333333,8.83061776712039,12.0398196832083,0.109619933787057,3.31882184987498
5935,2014-05-02 07:34:19.612,2014-05-02 08:21:54.424,2855.28,36114.322,50.4251698,53.3678935332178,50.440162606294,2.94272373321783,0.0149928062940319
5945,2014-05-02 11:19:01,2014-05-02 11:23:27,267.89,6256.032,10.1845271333333,10.438879072696,12.7709235298327,0.254351939362701,2.58639639649937
5971,2014-05-02 11:57:52,2014-05-02 12:05:46,507.83,8881.297,13.7869556333333,14.0534515538192,16.0762089166388,0.266495920485843,2.28925328330542
5991,2014-05-02 12:11:32,2014-05-02 12:25:17,936.58,12939.219,19.6542937666667,18.4284543303544,21.502373083731,-1.2258394363123,1.84807931706435
6004,2014-05-02 12:16:16,2014-05-02 12:38:43,1343.79,14737.121,23.3763239,23.6449172710607,30.1979818294436,0.268593371060714,6.8216579294436
6023,2014-05-02 12:56:57,2014-05-02 13:04:25,470.45,8206.106,12.9861537333333,13.190036698031,14.6206069081768,0.203882964697677,1.63445317484347
6028,2014-05-02 12:41:46.543,2014-05-02 13:11:13.578,1810.39,32716.083,41.9681563666667,46.3603295965135,38.2767195194038,4.39217322984681,-3.69143684726286
6044,2014-05-02 13:27:22.944,2014-05-02 13:30:05.927,183.95,1430.568,5.40791953333333,5.41499600774459,5.81687248776035,0.00707647441125392,0.408952954427013
6050,2014-05-02 13:23:20,2014-05-02 13:42:26,1171.25,25506.56,32.1773623333333,32.5738268202594,34.0179679497356,0.396464486926099,1.84060561640222
6059,2014-05-02 13:32:42.032,2014-05-02 13:49:30.882,1053.89,9029.499,16.7416474333333,16.6807614602846,18.911048698187,-0.0608859730487445,2.1694012648537
6075,2014-04-29 17:32:38.671,2014-04-29 17:47:17.467,883.78,13928.274,20.2716432666667,21.1291707455547,20.9935532531439,0.857527478888059,0.721909986477193
6089,2014-05-02 14:33:40.484,2014-05-02 14:49:28.532,951.67,11172.636,18.1423340666667,17.933432553298,20.3766080090253,-0.208901513368652,2.23427394235862
6095,2014-05-02 14:38:25.572,2014-05-02 14:54:29.168,948.39,20922.042,26.8998528,26.7476829585583,28.7798219365832,-0.152169841441701,1.87996913658318
6117,2014-05-02 06:21:05.612,2014-05-02 06:40:42.18,1202.04,23667.241,30.6810569,31.2895041783805,34.3904789971436,0.608447278380471,3.70942209714358
6164,2014-05-02 15:35:38,2014-05-02 15:54:42,1236.59,17636.331,25.4317462333333,26.030630848991,26.1011762066245,0.598884615657649,0.669429973291145
6275,2014-05-02 16:20:14.339,2014-05-02 16:47:27.323,1641.74,22444.601,31.8524642333333,32.2766160443738,35.2160038239309,0.424151811040517,3.36353959059758
6286,2014-05-02 15:54:56.657,2014-05-02 16:14:53.364,1211.29,18124.093,25.7400153666667,26.0571952890688,24.2068098842226,0.31717992240214,-1.53320548244404
6289,2014-05-02 16:52:44,2014-05-02 17:02:17,583.57,4162.839,9.93166676666667,11.2468400308281,12.5787999194038,1.31517326416148,2.64713315273714
6309,2014-05-02 16:52:02.471,2014-05-02 17:11:53.499,1228.83,15667.437,23.6196483,23.2269714347857,23.1196902867187,-0.39267686521427,-0.499958013281322
6312,2014-05-02 07:15:26.726,2014-05-02 07:40:00.857,1492.31,31243.41,38.9993373333333,41.8016637763249,40.2887748767018,2.80232644299153,1.28943754336844
6322,2014-05-02 16:39:15,2014-05-02 17:14:18,2122.53,21267.95,33.27756,31.2003035095118,28.4399138890299,-2.0772564904882,-4.83764611097012
6326,2014-05-02 17:06:52,2014-05-02 17:21:37,897.65,7594.769,14.6431504333333,16.0946614409903,17.0637704066245,1.45151100765699,2.42061997329115
6330,2014-05-02 07:46:17.424,2014-05-02 07:53:58.73,471.03,5852.875,10.8712425,11.062916025686,11.9335472121706,0.191673525686033,1.06230471217057
6333,2014-05-02 17:00:37,2014-05-02 17:01:20,113,2162.638,5.70020753333333,6.94977829915913,5.41762271948502,1.2495707658258,-0.28258481384831
6350,2014-05-01 16:54:19.973,2014-05-01 17:23:05.694,1729.67,15278.513,25.8572900333333,25.5792056887559,28.7665246239309,-0.278084344577394,2.90923459059758
6368,2014-04-28 07:37:27.461,2014-04-28 08:06:16.532,1713.5,14894.012,25.4276941333333,26.6339662210116,30.9774338863431,1.20627208767831,5.54973975300981
6389,2014-05-02 17:45:43,2014-05-02 17:54:26,527.63,4241.442,9.71338613333333,13.3000310758864,11.2413814339966,3.58664494255312,1.52799530066322
6398,2014-05-02 17:31:13.572,2014-05-02 17:55:17.575,1444.28,29183.859,36.8975864333333,38.9353869015931,39.9983229871837,2.03780046825977,3.10073655385032
6406,2014-05-02 16:20:50,2014-05-02 16:44:55,1474.29,18753.51,27.665324,26.7214923747884,26.0837111495619,-0.943831625211629,-1.58161285043813
6424,2014-05-02 18:14:08,2014-05-02 18:19:54,353.61,2443.237,7.1958983,7.03395833411229,8.76964649863607,-0.161939965887707,1.57374819863607
6464,2014-05-02 17:10:51,2014-05-02 17:30:27,1199.76,12210.904,20.3585736,20.7843360848945,22.0518775497356,0.42576248489447,1.69330394973556
6465,2014-05-02 17:53:16,2014-05-02 18:09:14,989.74,16182.055,22.8475061666667,23.3492011865379,25.9032022265884,0.501695019871207,3.05569605992178
6470,2014-04-30 07:53:43.859,2014-04-30 08:16:41.03,1382.71,11123.265,20.3249401666667,20.5781635150008,21.6273190669234,0.253223348334096,1.30237890025678
6475,2014-05-02 18:45:37,2014-05-02 18:54:25,558.42,7256.338,12.5858742,12.5011891059156,14.8951356388482,-0.084685094084449,2.30926143884819
6485,2014-05-02 07:23:35,2014-05-02 07:52:09,1752.65,22317.905,32.3114728333333,32.5290205006375,31.8870419866319,0.217547667304203,-0.42443084670143
6489,2014-05-01 17:20:55,2014-05-01 17:34:56,835.99,12129.696,18.4060080666667,18.2286904346077,17.8677090460865,-0.177317632058983,-0.538299020580173
6492,2014-05-02 06:47:54.407,2014-05-02 07:12:55.716,1644.79,26361.405,35.3933461666667,35.3146053282466,37.6416184167551,-0.0787408384200248,2.24827225008847
6505,2014-05-02 19:11:45.164,2014-05-02 19:21:11.321,571.31,10663.601,15.7190092333333,16.0177983231083,18.0553475531439,0.298789089774953,2.33633831981053
6508,2014-05-01 07:19:43,2014-05-01 07:54:27,2087.15,19912.132,31.8745271333333,30.3053853899151,25.439364008278,-1.56914174341822,-6.43516312505531
6511,2014-05-02 19:27:01,2014-05-02 19:37:17,615.6,10876.731,16.1396579,16.250126770735,16.6451377095761,0.110468870734969,0.505479809576073
6515,2014-05-02 16:50:12,2014-05-02 17:02:57,807.39,2936.557,9.9844163,10.1890851731074,8.54340594722643,0.204668873107433,-1.44101035277357
6522,2014-05-02 06:54:11,2014-05-02 07:13:30,1185.28,8407.733,16.8609063666667,17.6629628870081,19.7366655767018,0.802056520341459,2.8757592100351
6524,2014-05-02 17:11:21.621,2014-05-02 17:21:17.115,600.11,8037.818,13.5046045333333,15.6849247978162,15.5984676388482,2.18032026448289,2.09386310551486
6539,2014-05-02 16:57:26,2014-05-02 17:14:41,1062.19,12590.518,19.9894478666667,21.2270955841713,20.4437647740918,1.23764771750467,0.454316907425088
6541,2014-05-02 17:37:40.171,2014-05-02 17:48:38.219,666.91,3159.165,9.45895016666667,9.15713984414281,8.55086708529309,-0.301810322523858,-0.908083081373574
6546,2014-05-02 16:06:47,2014-05-02 16:24:17,1084.5,11915.098,19.4968382,19.3127279684594,17.6745708460865,-0.184110231540579,-1.82226735391351
6558,2014-05-02 21:09:45,2014-05-02 21:26:18,988.67,18426.047,24.8615706333333,24.6850156701404,27.7379657110513,-0.176554963192967,2.87639507771793
6560,2014-05-02 17:11:02,2014-05-02 17:28:43,1060.95,13634.723,20.9228257,21.2801777654615,23.6106034265884,0.357352065461463,2.68777772658844
6566,2014-05-02 17:06:42,2014-05-02 17:38:30,1919.62,19527.352,30.6626534666667,31.9597705130896,31.0320649094513,1.29711704642298,0.369411442784621
6572,2014-05-01 17:15:20,2014-05-01 17:45:05,1818.23,35283.875,44.3196758333333,43.8977578764625,44.3856092019952,-0.421917956870857,0.065933368661895
6596,2014-05-03 02:19:31,2014-05-03 02:42:58,1419.72,27591.461,35.3375349,43.1333589333005,32.350760108278,7.79582403330054,-2.98677479172198
6600,2014-04-30 09:26:25,2014-04-30 09:55:43,1762.89,39181.57,47.541678,47.081180251888,47.2487810945036,-0.460497748111976,-0.292896905496427
6601,2014-05-03 04:19:04,2014-05-03 04:35:55,1015.66,18840.054,25.3736252666667,26.3835749166708,31.6972665081276,1.00994965000415,6.32364124146094
6604,2014-05-01 16:58:20.236,2014-05-01 17:38:17.371,2407.84,14534.317,28.6913919666667,27.6768400198791,27.7305216150381,-1.01455194678758,-0.960870351628536
6607,2014-05-03 06:34:00,2014-05-03 06:46:24,778.69,13126.803,19.0073543666667,18.6790873844115,20.4594078832083,-0.328266982255204,1.45205351654164
6611,2014-05-03 06:34:50.881,2014-05-03 06:59:00.937,1483.46,34042.642,41.4729211333333,41.2100071077087,44.8298471873152,-0.26291402562461,3.35692605398188
6621,2014-05-03 07:37:05.265,2014-05-03 07:51:31.757,893.08,26067.809,31.2452747666667,32.0720269183295,33.039137257475,0.826752151662852,1.79386249080837
6643,2014-05-02 16:06:02,2014-05-02 16:43:00,2227.17,17303.863,30.2505217,28.9726351504935,28.111562690081,-1.27788654950652,-2.13895900991903
6648,2014-05-03 08:38:25.012,2014-05-03 08:51:08.065,838.69,16770.588,22.5967608666667,23.1469239691652,23.4579606388482,0.550163102498555,0.861199772181521
6663,2014-04-30 07:38:37,2014-04-30 07:59:49,1279.09,10497.341,19.2262385666667,18.8800977110105,19.304682883731,-0.346140855656149,0.0784443170643527
6674,2014-04-30 16:11:35.601,2014-04-30 16:44:26.569,1984.02,23479.035,34.5519015,34.9185430631062,33.669217490081,0.366641563106242,-0.882684009919032
6678,2014-05-03 10:05:13,2014-05-03 10:07:23,136.71,1466.219,5.1959321,5.55015786042719,5.74827993533453,0.354225760427186,0.552347835334526
6693,2014-05-03 10:19:39.47,2014-05-03 10:30:05.855,819.01,15723.021,21.5522705666667,21.4695011683416,21.763446540231,-0.0827693983250946,0.211175973564309
6701,2014-05-03 10:32:36.842,2014-05-03 10:48:48.526,971.49,13865.583,20.6683897,20.6722396206168,25.017110690081,0.00384992061683676,4.34872099008097
6709,2014-05-03 11:10:58,2014-05-03 11:25:02,863.23,16871.048,22.8139648666667,23.7337614588024,24.0161880194038,0.919796592135693,1.20222315273714
6738,2014-05-03 13:02:02.575,2014-05-03 13:13:53.601,745.94,6202.359,12.6061464333333,12.315489415769,13.5712405514064,-0.29065701756436,0.965094118073095
6754,2014-05-03 14:24:12,2014-05-03 14:30:15,401.33,5678.03,10.3537653333333,10.7378357755572,11.2988188778219,0.3840704422239,0.945053544488573
6761,2014-05-03 15:17:11,2014-05-03 15:25:42,516.92,7301.791,12.4123652333333,13.5887651801074,14.5607293514064,1.17639994677403,2.1483641180731
6779,2014-05-03 16:19:35,2014-05-03 16:35:41,990.14,16500.778,23.1364235333333,22.4319558461585,25.8202740806808,-0.70446768717478,2.68385054734743
6793,2014-05-02 16:01:40,2014-05-02 16:11:00,561.77,7939.067,13.2176386333333,13.4297769120716,14.852093913082,0.212138278738255,1.63445527974866
6827,2014-05-01 06:50:29,2014-05-01 07:32:56,2568.67,56652.286,67.4285190666667,66.1919737872312,63.5251433900809,-1.23654527943549,-3.90337567658572
6833,2014-05-03 23:44:35.296,2014-05-04 00:07:26.464,1379.49,25201.548,32.9787582,32.4683920679022,37.1478151934527,-0.510366132097793,4.16905699345275
6854,2014-05-04 06:38:53,2014-05-04 06:45:07,388.38,3542.112,8.3645308,8.56055647469141,11.9266924250629,0.196025674691414,3.56216162506291
6877,2014-05-02 07:00:52,2014-05-02 07:24:31,1434.03,27330.59,35.176686,36.4433637593206,34.3616590381176,1.26667775932059,-0.815026961882396
6897,2014-05-01 17:15:04.773,2014-05-01 17:43:27.884,1720.21,15023.077,25.5785209666667,24.4317886638234,24.7677221228498,-1.14673230284322,-0.810798843816904
6898,2014-05-04 12:28:34,2014-05-04 12:37:33,550.09,6651.008,11.9980388666667,13.1810639170645,13.692840813082,1.18302505039788,1.69480194641532
6901,2014-05-04 12:25:34,2014-05-04 12:39:40,846.53,10449.37,16.9481713333333,16.2415219582758,20.0963471776464,-0.706649375057577,3.14817584431304
6909,2014-05-04 12:48:52,2014-05-04 12:53:26,277.75,2104.797,6.49935896666667,7.13544847530782,6.92007558811311,0.63608950864115,0.420716621446446
6926,2014-05-04 14:24:50,2014-05-04 14:32:29,536.63,5115.888,10.5468875333333,10.9049945307838,11.8394107081768,0.358106997450458,1.29252317484347
6934,2014-05-04 14:25:40.849,2014-05-04 14:53:36.105,1721.13,34750.514,43.3379676,43.7639759622313,44.1815548241737,0.426008362231322,0.843587224173724
6958,2014-05-04 15:59:21,2014-05-04 16:19:41,1246.53,12286.381,20.6681479,21.3019938717124,22.9509037571224,0.633845971712432,2.28275585712237
6982,2014-05-04 15:43:48,2014-05-04 15:51:50,509.77,8259.878,13.2377018666667,13.704739513585,15.140823813082,0.46703764691838,1.90312194641532
6984,2014-05-04 14:51:58,2014-05-04 15:03:27,699.12,8869.911,14.7650399,15.1758220189601,17.2816787890299,0.410782118960139,2.51663888902989
6993,2014-04-28 14:06:15.226,2014-04-28 14:08:17.141,171.08,998.395,4.95246883333333,4.70913414166267,5.92431378811311,-0.243334691670667,0.97184495477978
6995,2014-04-29 09:05:57.318,2014-04-29 09:32:18.361,1624.67,20155.519,29.7040954333333,31.3285938399034,35.0745400294436,1.62449840657011,5.37044459611027
7035,2014-05-04 21:40:59.878,2014-05-04 21:54:47.869,823.9,7781.869,14.4304987666667,14.2206587640802,18.4354057476567,-0.209840002586516,4.00490698099001
7037,2014-05-04 22:02:22,2014-05-04 22:19:37,1037.08,20612.337,27.0793499666667,26.8805056246894,29.0577469116866,-0.19884434197726,1.97839694501995
7046,2014-05-04 23:42:23.259,2014-05-05 00:04:03.174,1311.46,25271.2,32.6899566666667,32.5474698475164,37.3937163150381,-0.14248681915025,4.70375964837148
7050,2014-05-02 16:31:53.267,2014-05-02 16:44:30.319,778.44,11453.066,17.4996994,17.5024395502999,18.7658660531439,0.00274015029992825,1.26616665314386
7068,2014-05-05 06:13:51,2014-05-05 06:28:19,880.18,16111.897,22.2183039666667,23.6348247633891,23.5197042867187,1.41652079672248,1.30140032005201
7069,2014-05-05 06:10:37,2014-05-05 06:28:40,1122.4,28514.419,34.6320437666667,35.325770912895,35.241086257475,0.693727146228348,0.609042490808363
7083,2014-05-05 06:18:22.243,2014-05-05 06:40:09.207,1347.56,25060.18,32.6865553333333,32.1062312116039,33.338661598187,-0.580324121729412,0.652106264853707
7123,2014-05-05 06:42:28,2014-05-05 07:00:53,1108.12,18160,25.2392866666667,24.8056138722766,26.5724783066245,-0.433672794390102,1.33319163995781
7150,2014-05-05 06:21:53,2014-05-05 07:05:58,2666.9,36715.521,49.9929522333334,50.6140796406773,57.0628935524038,0.62112740734397,7.06994131907038
7162,2014-05-05 06:56:53.645,2014-05-05 07:12:36.658,998.86,13712.386,20.6719240666667,22.0156601487075,23.4032113497355,1.34373608204087,2.73128728306889
7166,2014-05-05 07:00:06.424,2014-05-05 07:14:27.529,850.66,9828.599,16.4108157666667,19.2312028638403,19.2596962364567,2.82038709717364,2.84888046978999
7174,2014-05-05 07:02:53.73,2014-05-05 07:16:10.377,808.36,11127.065,17.3608851666667,18.5125465167855,17.721292113082,1.15166135011885,0.360406946415317
7194,2014-05-05 06:57:24,2014-05-05 07:12:40,915.68,12492.466,19.1442327333333,21.1734773042209,22.027718998187,2.02924457088755,2.8834862648537
7206,2014-05-02 15:36:05.141,2014-05-02 15:59:58.769,1444.21,19116.686,27.8367690666667,27.6637925354783,28.0820700281647,-0.17297653118839,0.245300961498032
7213,2014-05-05 06:46:53,2014-05-05 06:54:04,447.15,8309.44,12.958771,12.6715261670191,12.0078572877603,-0.287244832980889,-0.950913712239654
7216,2014-05-05 06:47:18,2014-05-05 07:02:37,919.63,18547.217,24.6139169666667,25.6422802858686,25.4312869250629,1.02836331920197,0.817369958396249
7220,2014-05-05 06:58:01,2014-05-05 07:26:25,1713.3,31689.499,40.5425991,42.1933512290367,39.6750725110513,1.65075212903673,-0.867526588948735
7228,2014-05-05 07:09:31.263,2014-05-05 07:29:11.18,1179.66,13831.666,21.7134094,21.778159807952,23.0477951334691,0.0647504079520225,1.33438573346912
7231,2014-05-05 07:07:07,2014-05-05 07:27:18,1223.84,18692.961,26.3168382333333,27.3302433889142,29.0855021462302,1.01340515558086,2.76866391289689
7232,2014-05-05 06:57:06,2014-05-05 07:29:36,1960.56,26718.997,37.3466573,41.4454246965551,41.5287784794842,4.09876739655505,4.18212117948423
7242,2014-05-05 07:13:09,2014-05-05 07:30:06,1070.5,17621.08,24.5598886666667,25.8567411624684,24.7846181614972,1.29685249580172,0.22472949483052
7244,2014-05-05 07:12:20,2014-05-05 07:25:37,801.62,6413.02,13.0834213333333,13.0230156281272,13.8547596166388,-0.0604057052061631,0.771338283305424
7254,2014-05-02 16:17:05.605,2014-05-02 16:52:48.436,2174.49,27302.582,38.9771888,36.7328463192167,35.7268472110513,-2.24434248078327,-3.25034158894873
7263,2014-05-02 17:32:35,2014-05-02 18:01:28,1746.81,20645.298,30.7759532,30.7122847122866,32.2218371925298,-0.0636684877134357,1.44588399252979
7289,2014-05-05 07:14:44.967,2014-05-05 07:37:04.392,1340.92,19055.951,27.2484425666667,28.0008407111858,27.8422700776464,0.752398144519137,0.5938275109797
7295,2014-05-05 07:17:37,2014-05-05 07:43:01,1524.72,12512.091,22.3086019,21.5452294967762,22.6002346265884,-0.763372403223837,0.291632726588446
7305,2014-05-05 07:26:23,2014-05-05 07:47:34,1282,16394.893,24.5490703666667,25.9045460602436,28.8551863429706,1.35547569357695,4.3061159763039
7345,2014-05-05 07:13:09,2014-05-05 07:46:18,1996.24,13023.819,25.2053437666667,24.3503613179274,26.0962259315866,-0.854982448739229,0.89088216491994
7346,2014-05-05 07:21:32.029,2014-05-05 07:56:35.151,2097.85,24584.271,36.1347355666667,37.4023220323501,38.1475321534234,1.26758646568346,2.01279658675673
7349,2014-05-05 07:32:29.565,2014-05-05 07:57:46.338,1524.03,14209.575,23.8327725,23.6424635670644,23.9431409110513,-0.190308932935647,0.110368411051272
7362,2014-05-01 16:50:13.933,2014-05-01 16:54:20.948,347.89,3966.318,8.53711786666667,8.58461745529236,8.19918802831932,0.0474995886256924,-0.337929838347343
7372,2014-05-05 07:45:47,2014-05-05 07:50:33,293.35,1489.491,6.02618356666667,6.18006053003331,6.06970736826478,0.153876963366642,0.0435238015981119
7378,2014-05-05 07:42:45.905,2014-05-05 08:08:45.776,1571.64,14653.554,24.4783386,24.1414901572754,23.8801127776464,-0.336848442724566,-0.59822582235363
7388,2014-05-02 16:50:20,2014-05-02 17:15:47,1541.64,34129.994,41.8521346,43.1099727476356,39.7359915867187,1.2578381476356,-2.11614301328132
7392,2014-05-05 07:58:24,2014-05-05 08:13:21,927.07,13427.472,20.0445864666667,20.6106120608776,22.9617774281647,0.566025594210956,2.91719096149804
7396,2014-05-01 16:00:59,2014-05-01 16:27:01,1569.93,16449.055,26.0854545,24.8713174604182,25.9586729110513,-1.21413703958185,-0.126781588948734
7413,2014-05-05 07:25:57,2014-05-05 07:36:17,629.49,6408.999,12.1904641,12.141150916739,11.8608153698442,-0.0493131832609812,-0.329648730155791
7420,2014-05-05 07:53:29.517,2014-05-05 08:22:10.506,1637.66,17912.586,27.7525707333333,28.6643146344111,26.8132415776464,0.911743901077802,-0.939329155686966
7441,2014-05-05 07:59:42,2014-05-05 08:27:41,1669.65,11089.799,21.7773441,22.3770207858639,21.8739799571224,0.59967668586394,0.0966358571223687
7452,2014-05-05 08:10:44,2014-05-05 08:38:26,1692.54,15295.713,25.6809317,23.005953448511,22.8784402740918,-2.67497825148896,-2.80249142590824
7460,2014-05-02 08:03:27.055,2014-05-02 08:23:27.128,1219.2,23214.92,30.362628,31.9730050317544,35.3598499934527,1.61037703175439,4.99722199345273
7474,2014-05-05 08:32:34.709,2014-05-05 08:44:51.72,747.75,9460.796,15.5480914,17.4656275043937,19.7616692228498,1.9175361043937,4.21357782284977
7488,2014-05-05 08:33:50,2014-05-05 08:52:06,1114.01,16560.935,23.8305598333333,26.2560893965075,25.5041372334691,2.42552956317422,1.67357740013579
7496,2014-05-05 08:33:24,2014-05-05 08:53:24,1306.32,12774.437,21.4163133,20.7261793836141,21.539846658668,-0.690133916385939,0.123533358667963
7497,2014-05-02 17:02:35,2014-05-02 17:18:04,985.21,8388.786,15.8101590666667,16.4798149187276,18.0565510116866,0.669655852060949,2.24639194501995
7505,2014-05-01 17:40:47.789,2014-05-01 17:51:43.69,686.38,4081.609,10.3897447666667,11.1666030696402,12.1315547531439,0.776858302973556,1.7418099864772
7521,2014-05-05 08:15:36,2014-05-05 09:06:39,3079.36,30483.114,46.5148292666667,44.5730087404135,46.1004319061735,-1.94182052625312,-0.414397360493211
7535,2014-05-05 08:26:25,2014-05-05 08:34:54,517.45,5388.185,10.6928581666667,10.7524837360463,11.3247554538258,0.0596255693796408,0.631897287159164
7540,2014-05-05 08:52:04.572,2014-05-05 09:18:44.736,1601.19,10932.874,21.2824016,19.3510080593187,19.6037146381176,-1.93139354068128,-1.67868696188239
7542,2014-05-02 17:23:19.584,2014-05-02 17:53:31.506,1815.54,33119.824,42.3581316,45.9002285553035,43.8159191674106,3.54209695530349,1.45778756741061
7547,2014-05-05 08:07:31,2014-05-05 08:51:19,2642.91,22971.649,37.4995191,33.6466116093678,33.5805763241737,-3.85290749063224,-3.91894277582627
7565,2014-05-05 08:01:36,2014-05-05 08:18:25,1119.15,21687.471,28.4709989,34.830509178697,30.4882977806808,6.35951027869698,2.01729888068076
7593,2014-05-02 07:24:05.303,2014-05-02 07:36:08.246,736.48,10624.28,16.5369986666667,19.2802067189392,17.5509694514064,2.74320805227258,1.01397078473976
