model,strike,h,lambda,k,u,n_members,mean_profit,se_profit,mean_loss_ratio,se_loss_ratio,pooled_loss_ratio,median_loss_ratio
trip-specific,0.9,8,0,27,0.9,100,7.4870499057467,5.33128771078511,0.983969374254243,0.0794789638208308,0.899347133395633,0.84058140169016
trip-specific,0.9,8,0,28,0.933333333333333,100,5.12482719475193,5.48047113175435,1.02006116073024,0.0825105999770294,0.931103898798928,0.867494529062937
trip-specific,0.9,8,0,29,0.966666666666667,100,2.56320455173958,5.60856210862059,1.05776535385777,0.085272683941773,0.965541316129344,0.901410399159607
trip-specific,0.9,8,0,30,1,100,0.415553096666818,5.74697510317966,1.09009228665102,0.088095108059478,0.994413472471483,0.920995600234716
trip-specific,0.9,8,0.25,0,0,100,74.3848651144316,3.5474113954929,0,0,0,0
trip-specific,0.9,8,0.25,1,0.0333333333333333,100,70.8172624144838,3.41529336985151,0.0508874101246373,0.00409219442542094,0.0479614057840854,0.0463201058811822
trip-specific,0.9,8,0.25,2,0.0666666666666667,100,67.9262970385648,3.37221047090542,0.0929406902583871,0.00726363424828395,0.0868263734286686,0.0797570752106599
trip-specific,0.9,8,0.25,3,0.1,100,65.2062491688552,3.36998323218743,0.133599113452029,0.0101016930130688,0.123393595343035,0.115340159910136
trip-specific,0.9,8,0.25,4,0.133333333333333,100,62.1529582772871,3.36716511734894,0.178057925111245,0.0135180784649627,0.164440801476581,0.158050504244176
trip-specific,0.9,8,0.25,5,0.166666666666667,100,59.1895075115231,3.34962272719428,0.221698015031474,0.0165191588753599,0.204280233344946,0.191290676163142
trip-specific,0.9,8,0.25,6,0.2,100,56.3770319658565,3.38217813720713,0.263697714347366,0.0197602223631294,0.242090015500765,0.235287172890456
trip-specific,0.9,8,0.25,7,0.233333333333333,100,53.5939628131717,3.40866378214902,0.304844355524235,0.0225013688850392,0.279504470019214,0.268517611322096
trip-specific,0.9,8,0.25,8,0.266666666666667,100,50.9208785473562,3.46843080122583,0.345581358949328,0.0250767587412288,0.315440332263547,0.304747826313515
trip-specific,0.9,8,0.25,9,0.3,100,48.3029566833229,3.51026456825936,0.383970815770454,0.0280533830853315,0.350634613519632,0.338279743818236
trip-specific,0.9,8,0.25,10,0.333333333333333,100,45.7541203386539,3.54367725457691,0.420901865642288,0.0309372931655463,0.384900137033696,0.36223382164611
trip-specific,0.9,8,0.25,11,0.366666666666667,100,43.3223696450787,3.58749596698882,0.455973235136379,0.0334507561879033,0.417591608475289,0.378218410230666
trip-specific,0.9,8,0.25,12,0.4,100,40.5737563400032,3.68845206384879,0.497064415869535,0.03703817749351,0.454542852533433,0.416364439315346
trip-specific,0.9,8,0.25,13,0.433333333333333,100,38.2725230351707,3.77249530274326,0.531525404243311,0.0398588761711454,0.485479701061589,0.449719061335424
trip-specific,0.9,8,0.25,14,0.466666666666667,100,35.8645471786601,3.86886803565136,0.56757951087343,0.0425127028835306,0.517851553222727,0.484241011255886
trip-specific,0.9,8,0.25,15,0.5,100,33.6064031079502,3.97509717737216,0.60135884687975,0.0456095665367231,0.5482091275389,0.513339009414926
trip-specific,0.9,8,0.25,16,0.533333333333333,100,30.9198565316227,4.07399826910222,0.640123807779748,0.0487310582558094,0.58432597163339,0.563503767423613
trip-specific,0.9,8,0.25,17,0.566666666666667,100,28.4668178701487,4.14327936601226,0.675222009514354,0.0511352195248639,0.617303629893579,0.587951111599912
trip-specific,0.9,8,0.25,18,0.6,100,25.9001994785401,4.25622393986907,0.713427962023064,0.0540832350307723,0.651808208044795,0.617268809394536
trip-specific,0.9,8,0.25,19,0.633333333333333,100,23.3438861446261,4.35420341603611,0.749719230785477,0.0572313041631974,0.686174249174015,0.650219896195801
trip-specific,0.9,8,0.25,20,0.666666666666667,100,20.9161715677067,4.46049250420254,0.785631087202234,0.060061894163529,0.718811460697954,0.679705254003402
trip-specific,0.9,8,0.25,21,0.7,100,18.750523651058,4.56906439733676,0.818270669128588,0.0627559573984467,0.747925554180777,0.691910096865341
trip-specific,0.9,8,0.25,22,0.733333333333333,100,16.4904263518684,4.69092068176989,0.851406976564714,0.0655565444522826,0.778309386909554,0.710895369458455
trip-specific,0.9,8,0.25,23,0.766666666666667,100,14.3583788771526,4.80830961333257,0.883000668836306,0.0682280509519729,0.80697176965954,0.754442535401385
trip-specific,0.9,8,0.25,24,0.8,100,12.3060569828322,4.95468727154353,0.913679495819317,0.0713982994169943,0.834562353996327,0.774246516202226
trip-specific,0.9,8,0.25,25,0.833333333333333,100,10.3703715922915,5.08967776114166,0.943436699379406,0.074188788282278,0.860584924415228,0.794354756879439
trip-specific,0.9,8,0.25,26,0.866666666666667,100,8.17186092886496,5.22363370684292,0.975532965106117,0.0771164892280645,0.890140811355998,0.824598543423551
trip-specific,0.9,8,0.25,27,0.9,100,6.10132969516115,5.34070592262223,1.00561005623402,0.0799467547812827,0.917976194676497,0.855928258366346
trip-specific,0.9,8,0.25,28,0.933333333333333,100,3.90011111264853,5.47877615041352,1.03805440617143,0.0826766610692925,0.947568485784726,0.888042330027387
trip-specific,0.9,8,0.25,29,0.966666666666667,100,2.07294016092071,5.61435450153099,1.06544368546077,0.0853225810105926,0.972132232037635,0.901410399159606
trip-specific,0.9,8,0.25,30,1,100,0.415553096666821,5.74697510317966,1.09009228665102,0.088095108059478,0.994413472471482,0.920995600234716
trip-specific,0.9,8,0.5,0,0,100,74.3848651144316,3.5474113954929,0,0,0,0
trip-specific,0.9,8,0.5,1,0.0333333333333333,100,70.2733840731317,3.41175967696298,0.0586456059700912,0.00405005382930603,0.0552730859291717,0.0542275602467904
trip-specific,0.9,8,0.5,2,0.0666666666666667,100,66.5087808764433,3.36826949571097,0.114093463374152,0.00754140773978785,0.10588288660431,0.10412897326813
trip-specific,0.9,8,0.5,3,0.1,100,63.2645296456722,3.37104334243846,0.163040778963457,0.0109279954117424,0.149497286197294,0.14618216926775
trip-specific,0.9,8,0.5,4,0.133333333333333,100,59.8931231097554,3.36091689423339,0.213195906340902,0.0142148045650056,0.194821110213516,0.195339540917459
trip-specific,0.9,8,0.5,5,0.166666666666667,100,56.6251350351414,3.38362918544307,0.261971035132479,0.0169582318237753,0.23875461832147,0.23531054178078
trip-specific,0.9,8,0.5,6,0.2,100,53.5616335646277,3.38433862495096,0.305899394014854,0.0198321743133857,0.279939091342976,0.2789751194461
trip-specific,0.9,8,0.5,7,0.233333333333333,100,50.4167003535742,3.39297800189644,0.351232068111445,0.0230996823389144,0.322218299703648,0.306738914430504
trip-specific,0.9,8,0.5,8,0.266666666666667,100,47.5161527986244,3.42677543442769,0.39454905887059,0.0259201466788522,0.361212086282245,0.345561594752526
trip-specific,0.9,8,0.5,9,0.3,100,44.84733961838,3.48011203829261,0.434564229085013,0.0289309756407153,0.397090529781991,0.38019930577574
trip-specific,0.9,8,0.5,10,0.333333333333333,100,42.0113709573045,3.54528920101649,0.476639369717868,0.0318611639309894,0.435216143866425,0.416287763624078
trip-specific,0.9,8,0.5,11,0.366666666666667,100,39.415958223367,3.6130329307296,0.5142282222187,0.0347566536174972,0.47010782149392,0.443698960440453
trip-specific,0.9,8,0.5,12,0.4,100,36.8880795456821,3.70029908581968,0.552243376558206,0.0379033324200734,0.50409159862111,0.477662876758795
trip-specific,0.9,8,0.5,13,0.433333333333333,100,34.3927558784161,3.78002515761734,0.588834467900699,0.0408978107203524,0.537637719373326,0.515395507585128
trip-specific,0.9,8,0.5,14,0.466666666666667,100,31.6975737126174,3.86556923538874,0.628105938384528,0.0437173293651031,0.573870656835167,0.547540848029161
trip-specific,0.9,8,0.5,15,0.5,100,29.0842910593871,3.94906012643442,0.665952958526586,0.0466983988624572,0.609002570420143,0.579884827808949
trip-specific,0.9,8,0.5,16,0.533333333333333,100,26.788580633568,4.05929511697839,0.700143400067325,0.0497037419655046,0.639865171599663,0.615356976317496
trip-specific,0.9,8,0.5,17,0.566666666666667,100,24.3160521284184,4.12350666814213,0.735273217094813,0.0519727165105132,0.67310484342465,0.63904789078974
trip-specific,0.9,8,0.5,18,0.6,100,22.0285712227348,4.21865110056249,0.768588289989544,0.0546121098149825,0.703856810268505,0.666855467333373
trip-specific,0.9,8,0.5,19,0.633333333333333,100,20.0226706058974,4.32524259161617,0.79884088034854,0.057094482922951,0.730823325751884,0.689951422565038
trip-specific,0.9,8,0.5,20,0.666666666666667,100,18.0080381041926,4.44644311415169,0.828668785222656,0.0599097820374413,0.757907229158921,0.711331661942604
trip-specific,0.9,8,0.5,21,0.7,100,15.8590826022421,4.5760242685304,0.860540132155957,0.0630329279876485,0.786796916579132,0.734553458643951
trip-specific,0.9,8,0.5,22,0.733333333333333,100,13.9883414032491,4.69110687450131,0.887422286710887,0.065758251148661,0.811946403589899,0.75329783607384
trip-specific,0.9,8,0.5,23,0.766666666666667,100,11.9701190478336,4.81578236427424,0.918164174976557,0.0685327352057354,0.839078567536298,0.780532297009731
trip-specific,0.9,8,0.5,24,0.8,100,9.93425234821945,4.95062920571097,0.948396471095922,0.0715503702009438,0.866447934899971,0.805953939058933
trip-specific,0.9,8,0.5,25,0.833333333333333,100,8.03798442291801,5.08098479188851,0.977068889131986,0.0744629549776024,0.891940592880653,0.844678420552266
trip-specific,0.9,8,0.5,26,0.866666666666667,100,6.25913604588234,5.22582387909617,1.00354432412483,0.0775161306970892,0.915854710010517,0.86950727333012
trip-specific,0.9,8,0.5,27,0.9,100,4.66492749419584,5.353328311774,1.02717754368366,0.0801672730455691,0.937286604109324,0.877921710139915
trip-specific,0.9,8,0.5,28,0.933333333333333,100,3.132049997719,5.48577002046197,1.05029244636827,0.0828507549989747,0.957893988341569,0.894937692838688
trip-specific,0.9,8,0.5,29,0.966666666666667,100,1.70949293868463,5.61492303451526,1.07081690568764,0.0853003333036274,0.977018269293695,0.90871235315717
trip-specific,0.9,8,0.5,30,1,100,0.41555309666682,5.74697510317966,1.09009228665102,0.088095108059478,0.994413472471483,0.920995600234716
trip-specific,0.9,8,0.75,0,0,100,74.3848651144316,3.5474113954929,0,0,0,0
trip-specific,0.9,8,0.75,1,0.0333333333333333,100,69.423950926611,3.40006813575716,0.0709517097865781,0.00381989084022567,0.0666925211222583,0.0649074612736233
trip-specific,0.9,8,0.75,2,0.0666666666666667,100,64.9881670676879,3.36089282426963,0.136630096243337,0.00733122622272862,0.126325402785743,0.124503196950757
trip-specific,0.9,8,0.75,3,0.1,100,60.9095336286548,3.35553444572545,0.197440178423914,0.0109054177603159,0.18115689885364,0.181328942970676
trip-specific,0.9,8,0.75,4,0.133333333333333,100,57.3491732528541,3.33964452885572,0.250009443644598,0.014237341123102,0.229020941765106,0.222293256234979
trip-specific,0.9,8,0.75,5,0.166666666666667,100,53.7540819044036,3.30396309838837,0.301555434511907,0.0171730979312804,0.277351893806491,0.266241142333531
trip-specific,0.9,8,0.75,6,0.2,100,50.1755765132467,3.32776067937006,0.353972430083916,0.0204875310623596,0.325459870955496,0.315880582249959
trip-specific,0.9,8,0.75,7,0.233333333333333,100,46.8891100292671,3.35809642425292,0.403190640795612,0.023374715108092,0.369641795315025,0.360829893734729
trip-specific,0.9,8,0.75,8,0.266666666666667,100,43.7321661418773,3.417132219698,0.449971700528771,0.0266110919873351,0.41208247034392,0.398474691033843
trip-specific,0.9,8,0.75,9,0.3,100,40.8817394835502,3.45935558250762,0.491713221897725,0.0292978444008501,0.450402451887775,0.433300565151372
trip-specific,0.9,8,0.75,10,0.333333333333333,100,37.89981566878,3.53478029130567,0.536521891754124,0.032460256338687,0.490490227945214,0.476963710009567
trip-specific,0.9,8,0.75,11,0.366666666666667,100,35.2262322842306,3.60246108805957,0.576331379709885,0.0352402982600771,0.526432800139657,0.515194224551472
trip-specific,0.9,8,0.75,12,0.4,100,32.6503314730212,3.66043462592915,0.614343793368744,0.0379190040398187,0.561062167380517,0.554543260019551
trip-specific,0.9,8,0.75,13,0.433333333333333,100,30.0500371884172,3.74454229224932,0.653225040255806,0.0406908636663299,0.596019470598097,0.581392831565378
trip-specific,0.9,8,0.75,14,0.466666666666667,100,27.537788017174,3.81709687340966,0.689451571837273,0.0434896724747527,0.629793130970787,0.61726485819783
trip-specific,0.9,8,0.75,15,0.5,100,25.0507361919061,3.92185367301023,0.726144466946269,0.0464688105717731,0.663228048429357,0.643458235555692
trip-specific,0.9,8,0.75,16,0.533333333333333,100,22.931032982933,4.03520641650124,0.75753878654333,0.0494773015513475,0.691724479870246,0.672045148470645
trip-specific,0.9,8,0.75,17,0.566666666666667,100,20.738882820788,4.13648348657226,0.789411147810221,0.0523874365769171,0.721194858807852,0.69078924483066
trip-specific,0.9,8,0.75,18,0.6,100,18.8081387934718,4.24225912007226,0.817825385731013,0.0551577264302715,0.747150999540862,0.715587360799699
trip-specific,0.9,8,0.75,19,0.633333333333333,100,16.6785463338787,4.34237329542059,0.84887947563812,0.0578285024348912,0.775780378061843,0.733298733252995
trip-specific,0.9,8,0.75,20,0.666666666666667,100,14.7566067093724,4.46141264706707,0.877458343914302,0.0609011563807103,0.801618155969346,0.74925724690064
trip-specific,0.9,8,0.75,21,0.7,100,12.8784838631635,4.59037575959687,0.905304799236182,0.0639264867423373,0.826866878855644,0.767513671577846
trip-specific,0.9,8,0.75,22,0.733333333333333,100,11.2235003288037,4.71615823762535,0.929949608928194,0.0667843974530954,0.849115807207047,0.782177017032477
trip-specific,0.9,8,0.75,23,0.766666666666667,100,9.4792698229273,4.84025043675359,0.955853281623443,0.0694251150584424,0.872564535697622,0.803131286237558
trip-specific,0.9,8,0.75,24,0.8,100,7.92730913191853,4.97892309914653,0.979253653753111,0.0723106677315995,0.893428466668274,0.825505701352995
trip-specific,0.9,8,0.75,25,0.833333333333333,100,6.25632938924946,5.11364003847675,1.00396408610939,0.0752432355732306,0.915892441565567,0.849150873147135
trip-specific,0.9,8,0.75,26,0.866666666666667,100,4.802640792622,5.24732132616366,1.02491575042107,0.0779789391557929,0.935435242300517,0.878181208164405
trip-specific,0.9,8,0.75,27,0.9,100,3.34754970672173,5.38775103905587,1.04589656743142,0.0808001113163811,0.954996897533228,0.897622866579391
trip-specific,0.9,8,0.75,28,0.933333333333333,100,2.2576025091018,5.51178320511401,1.06239520323149,0.0832709025868405,0.969649706218747,0.901336174983875
trip-specific,0.9,8,0.75,29,0.966666666666667,100,1.21418119827875,5.63652397730403,1.0781822604726,0.0858302465932034,0.983677039725609,0.917951970086196
trip-specific,0.9,8,0.75,30,1,100,0.415553096666818,5.74697510317966,1.09009228665102,0.088095108059478,0.994413472471482,0.920995600234716
trip-specific,0.9,8,0.9,0,0,100,74.3848651144316,3.5474113954929,0,0,0,0
trip-specific,0.9,8,0.9,1,0.0333333333333333,100,68.6715206974796,3.38159014777064,0.0812234849619007,0.00399778695839521,0.0768078883810933,0.0730253214103841
trip-specific,0.9,8,0.9,2,0.0666666666666667,100,63.7486854618832,3.34714734997992,0.154628566187787,0.0074864652513878,0.142988491491999,0.142621704583843
trip-specific,0.9,8,0.9,3,0.1,100,59.4322785926209,3.30080617100857,0.217719681919202,0.0108644063401466,0.201016517255332,0.200565242546487
trip-specific,0.9,8,0.9,4,0.133333333333333,100,55.5198144940569,3.27095985513209,0.274795578669851,0.0138939682165541,0.253614100010173,0.253762297618356
trip-specific,0.9,8,0.9,5,0.166666666666667,100,51.7406161545997,3.28916828258629,0.33143550426383,0.0170614565347704,0.304420111873518,0.302658814993269
trip-specific,0.9,8,0.9,6,0.2,100,48.3560044551386,3.30705350649492,0.381217271515183,0.0203741012586538,0.349921460760208,0.344711274314383
trip-specific,0.9,8,0.9,7,0.233333333333333,100,44.9282093279496,3.3431620176369,0.431819713553821,0.0234486944950127,0.396003350159561,0.384905458429977
trip-specific,0.9,8,0.9,8,0.266666666666667,100,41.6151180276875,3.37838668801268,0.480427237769249,0.0265116976326295,0.440543207765881,0.434426672027598
trip-specific,0.9,8,0.9,9,0.3,100,38.6729249728594,3.43761356489131,0.524385946872119,0.0294405577630188,0.480096859578005,0.471600584868913
trip-specific,0.9,8,0.9,10,0.333333333333333,100,35.7486976897467,3.4947728848328,0.567443363776337,0.0324446003345243,0.519408986831502,0.505793685888403
trip-specific,0.9,8,0.9,11,0.366666666666667,100,33.0611660571753,3.57166740022899,0.607154949972205,0.0354067577700281,0.555539073623177,0.538892453770073
trip-specific,0.9,8,0.9,12,0.4,100,30.3859153591119,3.64777678255272,0.646744576793749,0.0383498059026869,0.591504060505224,0.583226131961015
trip-specific,0.9,8,0.9,13,0.433333333333333,100,27.8833536109581,3.73432860230679,0.684244693631484,0.0411611975957012,0.625147487085402,0.610720082383699
trip-specific,0.9,8,0.9,14,0.466666666666667,100,25.5189906774019,3.82705070152454,0.719032840735403,0.0440645797222793,0.656933024774002,0.640938213609013
trip-specific,0.9,8,0.9,15,0.5,100,23.1837275573053,3.92805788903743,0.753840639884884,0.0470668698142768,0.68832735635616,0.668852628839927
trip-specific,0.9,8,0.9,16,0.533333333333333,100,20.9915284083268,4.02097204578321,0.785957073931022,0.0497743848900937,0.717798393852916,0.693619618662671
trip-specific,0.9,8,0.9,17,0.566666666666667,100,18.8907153525023,4.12805086058158,0.817096501601409,0.0525046603099286,0.746040873725571,0.712790696915198
trip-specific,0.9,8,0.9,18,0.6,100,16.616223909341,4.24769841105509,0.850459386844902,0.0556825291739516,0.776618215496135,0.738583107079495
trip-specific,0.9,8,0.9,19,0.633333333333333,100,14.6214639795358,4.37036598030715,0.879779821953326,0.0587022303327574,0.80343496009514,0.753891656924265
trip-specific,0.9,8,0.9,20,0.666666666666667,100,12.7729170193581,4.4997021743009,0.907579293948627,0.0617822729901489,0.828286076748158,0.779387844620991
trip-specific,0.9,8,0.9,21,0.7,100,11.0430896197665,4.62321955897413,0.932898295215385,0.06459122566289,0.85154117571124,0.805480871355596
trip-specific,0.9,8,0.9,22,0.733333333333333,100,9.38664149718734,4.7450459210822,0.956704524109007,0.0673509606355063,0.873809793393492,0.826388984443395
trip-specific,0.9,8,0.9,23,0.766666666666667,100,7.85102871413992,4.87142086735914,0.979502850548627,0.0701062684192787,0.894453949710574,0.839642187310648
trip-specific,0.9,8,0.9,24,0.8,100,6.33943617651,4.99686980817184,1.00179206711489,0.0728408315754562,0.914775187576698,0.865129127285977
trip-specific,0.9,8,0.9,25,0.833333333333333,100,4.97910502691099,5.12989633065444,1.0215905129439,0.0754891590301692,0.933062928604477,0.869741352811664
trip-specific,0.9,8,0.9,26,0.866666666666667,100,3.79948172703054,5.26587199886491,1.03884685570914,0.0781766889976343,0.948921306489088,0.888145504913535
trip-specific,0.9,8,0.9,27,0.9,100,2.76813548204753,5.39204215457975,1.05456197286144,0.0808214041111637,0.962786307701316,0.897622866579391
trip-specific,0.9,8,0.9,28,0.933333333333333,100,1.81773657713014,5.52154065129354,1.06884625444344,0.0835051233230146,0.975563085658167,0.910627243676417
trip-specific,0.9,8,0.9,29,0.966666666666667,100,0.986836456347236,5.63735333787811,1.08113882076229,0.0858372914868679,0.986733370359291,0.917951970086196
trip-specific,0.9,8,0.9,30,1,100,0.415553096666822,5.74697510317966,1.09009228665102,0.088095108059478,0.994413472471482,0.920995600234716
trip-specific,0.9,8,1,0,0,100,74.3848651144316,3.5474113954929,0,0,0,0
trip-specific,0.9,8,1,1,0.0333333333333333,100,68.0659742221237,3.3743139631366,0.0906281878500321,0.00430424056396057,0.0849486099435294,0.0805352904835749
trip-specific,0.9,8,1,2,0.0666666666666667,100,63.0867578886319,3.32916058728872,0.164464141690537,0.00764854703997924,0.151887177699643,0.151810147259882
trip-specific,0.9,8,1,3,0.1,100,58.5946491149073,3.29483553991398,0.230643400005097,0.0108935067897863,0.212277268705577,0.216022078286154
trip-specific,0.9,8,1,4,0.133333333333333,100,54.4418424292333,3.27414180209963,0.291524537361441,0.0140963645344621,0.268105919860425,0.270780668926571
trip-specific,0.9,8,1,5,0.166666666666667,100,50.5803721094082,3.27256835474897,0.348363630993063,0.0172278608669986,0.320017962906879,0.316775349148974
trip-specific,0.9,8,1,6,0.2,100,46.9167183929628,3.2831759434514,0.402215009477494,0.0203403622995557,0.369270639655158,0.362973338679946
trip-specific,0.9,8,1,7,0.233333333333333,100,43.4972463427889,3.31124147058662,0.452644587299583,0.0234343008122363,0.415240636978046,0.408725615150899
trip-specific,0.9,8,1,8,0.266666666666667,100,40.267069777863,3.35574226170985,0.500413563871834,0.0265152132662336,0.458665822463786,0.451603097108024
trip-specific,0.9,8,1,9,0.3,100,37.1794291853924,3.41353528107245,0.54617597747692,0.0295866615431622,0.500174812064301,0.495087042530984
trip-specific,0.9,8,1,10,0.333333333333333,100,34.2551243575918,3.48141268458134,0.589521517934851,0.0326676637406372,0.539487981797174,0.530111480911535
trip-specific,0.9,8,1,11,0.366666666666667,100,31.4652380374799,3.55910752513523,0.63093253743544,0.0357552114635702,0.576994083553493,0.565602618628565
trip-specific,0.9,8,1,12,0.4,100,28.7873350463354,3.64503598169619,0.67059605901657,0.0388000799956595,0.612994726789519,0.596251806987882
trip-specific,0.9,8,1,13,0.433333333333333,100,26.2504529252085,3.73873146530645,0.708159446757047,0.0418131389453829,0.64709954256386,0.62752448988286
trip-specific,0.9,8,1,14,0.466666666666667,100,23.8249942183848,3.83907614211677,0.744039306061591,0.0448140643554949,0.679706427083882,0.65805781592332
trip-specific,0.9,8,1,15,0.5,100,21.5205749741259,3.94323445127916,0.778067942515691,0.0477727948534958,0.71068610609135,0.683976040728291
trip-specific,0.9,8,1,16,0.533333333333333,100,19.3023724924412,4.05007987311808,0.810692143988399,0.0506667121881029,0.740506721861402,0.710637232132232
trip-specific,0.9,8,1,17,0.566666666666667,100,17.193245164405,4.16080774718765,0.84168201552471,0.0535364454119413,0.768860975442311,0.738012623102987
trip-specific,0.9,8,1,18,0.6,100,15.1850041243483,4.27502099936806,0.871244149588056,0.056373218631405,0.795858954627555,0.764227099717612
trip-specific,0.9,8,1,19,0.633333333333333,100,13.2891261441085,4.39251491897318,0.899152473800736,0.0591970988490406,0.821346370344762,0.789954025335472
trip-specific,0.9,8,1,20,0.666666666666667,100,11.5016946092383,4.51354777977717,0.925432358282451,0.0620092418192414,0.845375875972291,0.813312994101713
trip-specific,0.9,8,1,21,0.7,100,9.83717303434392,4.63736564189758,0.949844606203788,0.0648117447633242,0.867753029877641,0.831386534112836
trip-specific,0.9,8,1,22,0.733333333333333,100,8.29007665757183,4.76298525118123,0.972517371005588,0.0675927476518885,0.88855156697779,0.846673278698604
trip-specific,0.9,8,1,23,0.766666666666667,100,6.86243128883971,4.88876884841674,0.993430600430304,0.0703242044233192,0.907744253104677,0.864019267697562
trip-specific,0.9,8,1,24,0.8,100,5.53721382536191,5.01609815372691,1.01284667833598,0.0730464607225322,0.925559939957629,0.882098262275517
trip-specific,0.9,8,1,25,0.833333333333333,100,4.34778361698926,5.1431326010187,1.03041327492882,0.0757418979302792,0.941550157948116,0.892675188884105
trip-specific,0.9,8,1,26,0.866666666666667,100,3.28230784840379,5.27142971105387,1.04632506268669,0.0784179868914374,0.955873982652864,0.901510519726567
trip-specific,0.9,8,1,27,0.9,100,2.34202871070484,5.39945449672895,1.06042407197115,0.0810698619383952,0.968514714557834,0.909387329016949
trip-specific,0.9,8,1,28,0.933333333333333,100,1.5458355782586,5.5221194455465,1.07243053154829,0.0835186268754093,0.97921841256443,0.91463580077588
trip-specific,0.9,8,1,29,0.966666666666667,100,0.89361292807599,5.64007670799396,1.08252997968964,0.0858788128124766,0.987986629716928,0.918275687344472
trip-specific,0.9,8,1,30,1,100,0.415553096666819,5.74697510317966,1.09009228665102,0.088095108059478,0.994413472471482,0.920995600234716
trip-specific,1,8,0,0,0,100,24.4597971764773,1.34968337368327,0,0,0,0
trip-specific,1,8,0,1,0.0333333333333333,100,23.2018034643501,1.25008258296802,0.0531327224498025,0.0112140777529051,0.0514310770056996,0.00305107706247528
trip-specific,1,8,0,2,0.0666666666666667,100,22.4060620864689,1.29032981334226,0.0917598870779676,0.0199403677123276,0.0839637007286167,0.0377422301949679
trip-specific,1,8,0,3,0.1,100,21.6499343631045,1.33918058311111,0.128551314829242,0.0277802256806308,0.114876783037067,0.0648720996573343
trip-specific,1,8,0,4,0.133333333333333,100,20.7503725834456,1.41890973663388,0.172755196788698,0.0353750091625775,0.151653939166717,0.0952830312425126
trip-specific,1,8,0,5,0.166666666666667,100,19.9372859821447,1.4860456119579,0.212512199502308,0.042668582853488,0.184895694829467,0.111977229838859
trip-specific,1,8,0,6,0.2,100,19.1296196018306,1.57580061284622,0.253382042617441,0.0513418155773294,0.217915853356819,0.126908809389672
trip-specific,1,8,0,7,0.233333333333333,100,18.0428973291495,1.67854810674826,0.308900858583006,0.0595099652172276,0.262344769297552,0.165900704557631
trip-specific,1,8,0,8,0.266666666666667,100,17.2647467520825,1.76132501449324,0.348259094683953,0.0659688104486152,0.29415822103849,0.184153525652029
trip-specific,1,8,0,9,0.3,100,16.4854536860736,1.88523746557485,0.387982460475045,0.0760432936353399,0.326018381627158,0.212534862041722
trip-specific,1,8,0,10,0.333333333333333,100,15.7098372238431,1.9925650360246,0.427261777427128,0.0843183993105796,0.3577282301036,0.222998823407937
trip-specific,1,8,0,11,0.366666666666667,100,14.7387195522796,2.12137485460386,0.475984123231411,0.0933572357508593,0.397430835344227,0.269696042021679
trip-specific,1,8,0,12,0.4,100,13.5972356604784,2.26354394292721,0.531820294436728,0.102972231375047,0.444098593198693,0.295469234434772
trip-specific,1,8,0,13,0.433333333333333,100,12.6241359274575,2.38011466980581,0.58129973376369,0.110755420307876,0.483882231877294,0.324655172989045
trip-specific,1,8,0,14,0.466666666666667,100,11.689835575531,2.49754366661336,0.62557272525112,0.119245301850578,0.522079619418393,0.340839293778892
trip-specific,1,8,0,15,0.5,100,10.8798997686073,2.6249087960582,0.66722394125444,0.127412520747394,0.555192559852037,0.360102556695679
trip-specific,1,8,0,16,0.533333333333333,100,9.81474229937276,2.7522506122379,0.718723547464868,0.135823259366067,0.598739833018261,0.396834464965667
trip-specific,1,8,0,17,0.566666666666667,100,9.03627342617186,2.86338713479215,0.757657312844687,0.143547111218797,0.63056629779163,0.401312089351951
trip-specific,1,8,0,18,0.6,100,8.16429502414155,3.0042795988354,0.799974632078092,0.151909194733346,0.666215751290323,0.423956935207919
trip-specific,1,8,0,19,0.633333333333333,100,7.51703503345293,3.1314437887437,0.833480032742338,0.160478285517725,0.692677949076292,0.451374862477563
trip-specific,1,8,0,20,0.666666666666667,100,6.72646830309087,3.26304404035973,0.874454774638734,0.169313188752096,0.72499901554541,0.474011025956929
trip-specific,1,8,0,21,0.7,100,5.72549186753609,3.41656091735425,0.924054171637553,0.178371529598843,0.765922348978338,0.483656786076334
trip-specific,1,8,0,22,0.733333333333333,100,5.05603789243923,3.51994877951349,0.957890494602413,0.185067104531167,0.793291912604183,0.501892680983158
trip-specific,1,8,0,23,0.766666666666667,100,3.96834912649486,3.65458675656643,1.01035244662194,0.193005401946552,0.837760342088561,0.553972787716305
trip-specific,1,8,0,24,0.8,100,3.11999151206198,3.78584586363339,1.05303329685577,0.201098519103138,0.872444097162734,0.569949824717329
trip-specific,1,8,0,25,0.833333333333333,100,2.16667646663418,3.88658044695988,1.09832919684397,0.207443564752317,0.911418870279192,0.602467905310158
trip-specific,1,8,0,26,0.866666666666667,100,1.31003581279732,4.021387612237,1.13967741754128,0.21595948397409,0.946441264277647,0.616572420443847
trip-specific,1,8,0,27,0.9,100,0.383958651094162,4.14848904982483,1.18502273662904,0.223875717297142,0.984302459733255,0.64388768537295
trip-specific,1,8,0,28,0.933333333333333,100,-0.473376323625049,4.28032517715956,1.22876867293891,0.231887190670129,1.01935323993938,0.662508663123291
trip-specific,1,8,0,29,0.966666666666667,100,-1.34572582202325,4.40900336696778,1.27180216567177,0.239998272383496,1.0550178651243,0.688268620780789
